Order Date,Total amount,,
40901,20.34,,
41184,27.2685,,
41716,20.8662,,
41149,20.574,,
40574,32.1,,
41276,32.16,,
40959,17.028,,
41519,21.88,,
41096,13.96,,
41173,7.9,,
40662,17.94,,
41201,38.28,,
40623,16.272,,
41117,29.97,,
41663,25.92,,
41901,34.48,,
41520,17.22,,
40848,31.68,,
41950,30.56,,
41599,54.24,,
41865,51.36,,
41570,24.78,,
41597,10.248,,
40807,29.76,,
40893,30.69,,
41225,19.8,,
41717,20.49,,
40966,14.85,,
41974,48.9,,
41908,55.86,,
41770,40.2,,
41565,17.388,,
40831,52.92,,
41765,25.28,,
41236,62.496,,
41809,57.6,,
40702,25.191,,
41125,17.28,,
41907,22.92,,
41452,27.96,,
41005,43.173,,
41570,31.95,,
41652,44.76,,
40627,14.7,,
41936,28.95,,
41950,28.728,,
41214,23.706,,
41791,24.33,,
40980,21.681,,
41934,28.836,,
41366,9.84,,
40990,18.392,,
41547,18.97,,
41858,15.4,,
40854,22.58,,
40691,27.6,,
41583,17.584,,
41163,19.99,,
41083,27.42,,
40973,11.212,,
40793,27.36,,
41997,27.46,,
40731,69.18,,
40990,13.392,,
41789,48.42,,
40886,24,,
41228,29.952,,
41509,23.46,,
41892,16.68,,
41961,39.42,,
41506,25.8,,
41846,22.47,,
40658,14.04,,
40941,47.19,,
41267,22.428,,
40898,27.9,,
41835,14.43,,
41089,12.36,,
41850,29.92,,
41634,26.4,,
41591,33.516,,
41327,27.72,,
41662,28.86,,
41801,23.4,,
41611,56.16,,
41584,48.612,,
40903,10.584,,
41234,37.8,,
41194,40.032,,
40991,15.816,,
41079,12.21,,
41983,32.52,,
41589,46.44,,
41499,43.659,,
41429,30.288,,
40778,25.62,,
41647,46.62,,
41496,20.43,,
41857,45.684,,
41398,38.7,,
41502,13.38,,
41627,35.865,,
40932,25.08,,
41793,25.344,,
41089,24.96,,
41903,38.52,,
41960,17.31,,
40945,18.528,,
41996,31.16,,
41991,32.56,,
40879,18.96,,
40931,19.77,,
41411,19.38,,
41761,32.19,,
40696,21.864,,
41592,9.51,,
41264,29.91,,
40870,19.23,,
41961,143.34,,
40911,16.938,,
41827,19.464,,
41236,29.61,,
41502,24.48,,
41859,25.536,,
41653,12.68,,
41801,19.284,,
41596,10.336,,
41495,52.44,,
41922,18.48,,
41989,36,,
41883,38.16,,
41541,226.2,,
41318,21.6,,
41536,10.74,,
41715,37.746,,
41964,21.6,,
40696,28.1868,,
41537,175.176,,
41989,20.352,,
40925,33.42,,
41502,71.976,,
41792,17.48,,
41867,97.84,,
41991,28.16,,
41072,20.736,,
41170,24.4,,
41363,29.8,,
41946,20.136,,
41037,19.44,,
41996,26.16,,
41855,16.52,,
41853,27.45,,
41192,15.48,,
41739,37.92,,
41101,11.064,,
41953,27.87,,
40716,50.88,,
41834,29.1,,
41170,30.48,,
40718,10.95,,
41950,24.96,,
41376,124.41,,
40984,16.95,,
40774,15.232,,
41885,11.296,,
41885,41.6,,
41902,8.74,,
40748,39.32,,
40600,20.784,,
41346,11.92,,
41221,23.48,,
41359,18.624,,
41082,23.2,,
41775,14.84,,
41176,44.64,,
40974,22.62,,
41543,185.76,,
41222,22.128,,
41551,15.6,,
41785,23.28,,
41276,22.2,,
41855,30.051,,
41969,17.1,,
41397,25.92,,
40575,21.06,,
41996,29.91,,
41859,36.63,,
41218,42.03,,
41529,17.76,,
41571,10.41,,
41460,23.112,,
40898,51.246,,
41221,28.44,,
41187,30.024,,
41514,14.433,,
41289,39.8475,,
41601,39.88,,
41538,11.76,,
41614,33.92,,
41600,30.345,,
41982,27.52,,
40738,23.988,,
41865,24.32,,
41474,18.496,,
41877,18.54,,
40916,16.05,,
41464,12.9,,
41892,9.6,,
41285,15.57,,
41319,28.23,,
41928,21.84,,
41591,14.652,,
41829,14.94,,
41801,37.32,,
40759,35.8,,
40875,33.44,,
41973,20.58,,
40897,21.132,,
41408,20.088,,
41790,23.4,,
40900,31.64,,
41962,58.3,,
41268,30.3,,
41169,16.48,,
41071,5.124,,
41794,14,,
41612,37.86,,
41771,23.55,,
41956,23.385,,
41502,27.45,,
41907,16.08,,
41947,13.2,,
41531,33.21,,
41498,25.8,,
40823,41.49,,
41626,22.68,,
41190,21.942,,
41793,31.968,,
41901,22.72,,
41591,19.98,,
41130,10.65,,
40549,19.536,,
41101,6.48,,
41495,23.34,,
41970,33.568,,
40865,14.48,,
40626,24.9,,
41872,17.22,,
41599,39.72,,
40686,12.96,,
41901,25.92,,
41610,11.648,,
41180,26.88,,
41687,43.95,,
41934,14.88,,
41962,26.43,,
41267,30.024,,
41171,25.23,,
42000,12.36,,
40865,16.11,,
41799,16.992,,
41170,27.45,,
41535,32.88,,
41409,32.04,,
41418,19.272,,
41052,21.22,,
41457,27.696,,
41822,35.16,,
41150,37.08,,
41628,30.564,,
41898,16.62,,
41739,15.336,,
41268,36.78,,
41481,22.3245,,
41429,17.61,,
40785,25.8216,,
41892,22.0116,,
41807,42.525,,
41657,14.61,,
41549,65.628,,
41967,17.982,,
41662,51.45,,
40766,22.96,,
41863,12.864,,
41972,20.9,,
41928,13.05,,
40752,14.32,,
41727,12.96,,
41146,7.88,,
40908,14.94,,
41865,19.2,,
41501,13.11,,
41359,33.24,,
41346,13.26,,
40697,24.42,,
41421,13.86,,
41813,20.184,,
41977,18.98,,
41564,10.056,,
41940,82.272,,
40576,13.185,,
41021,29.04,,
40849,22.734,,
40770,41.4,,
41793,48.51,,
40814,14.64,,
41734,25.4916,,
41700,11.253,,
41418,63.9,,
40932,31.08,,
41956,56.1588,,
41716,21.54,,
41948,33.96,,
41615,59.808,,
40851,21.936,,
40878,36.288,,
41004,23.904,,
41530,20.704,,
41104,18.496,,
41989,22.83,,
41767,50.37,,
41652,10.548,,
41506,25.35,,
41444,27.387,,
41264,27.63,,
41628,10.89,,
41543,12,,
41607,26.64,,
41520,10.224,,
41566,31.716,,
41591,41.58,,
41475,66.92,,
41226,39.48,,
41006,15.912,,
40988,25.8,,
41768,20.9,,
41147,39.68,,
40715,20.432,,
41792,19.08,,
41648,26.58,,
41062,28.16,,
41271,36,,
40864,28.512,,
41086,17.712,,
41997,36.66,,
41596,22.53,,
41263,17.88,,
41898,48.66,,
41255,46.71,,
41886,17.58,,
41211,59.82,,
40894,40.14,,
41971,55.14,,
41913,36.0612,,
40676,55.5,,
41812,17.92,,
41064,9.26,,
41255,24.448,,
41411,17.34,,
40848,15.696,,
41519,29.52,,
41362,5.98,,
40547,16.448,,
41528,14.256,,
41975,15.936,,
41907,47.04,,
41787,26.4,,
41442,29.4,,
41363,24.588,,
41894,12.36,,
41250,12.36,,
41871,56.82,,
41498,16.332,,
41586,24,,
41785,12.78,,
41331,38.664,,
40759,51.78,,
41129,22.41,,
41632,39.984,,
41908,32.84,,
41619,4.56,,
41239,29.28,,
41395,32.448,,
41987,29.664,,
41717,17.58,,
40956,28.5,,
41949,77.1,,
41927,31.72,,
41598,15.408,,
40805,34.38,,
41867,32.58,,
41646,15.96,,
41529,20.52,,
41027,18.87,,
41454,29.22,,
41409,22.86,,
40802,16.68,,
41803,15.54,,
41257,35.97,,
41619,35.616,,
41969,24.354,,
41255,25.002,,
41026,20.58,,
40758,22.5,,
40872,25.6467,,
41351,20.16,,
41954,15.3882,,
41493,23.976,,
41752,26.676,,
40847,23.076,,
41709,58.98,,
40760,20.94,,
41519,30.48,,
41537,25.44,,
41398,27.384,,
41865,17.544,,
41142,12.828,,
40619,32.67,,
40738,17.94,,
41236,13.12,,
41872,35.96,,
41894,19.44,,
40905,26.22,,
41998,10.74,,
41866,130.44,,
41852,17.01,,
40870,18.336,,
41746,29.61,,
41193,10.44,,
41941,20.52,,
40987,9.984,,
41182,20.44,,
41773,18.22,,
41538,26.82,,
41019,15.06,,
41120,25.44,,
41505,18.06,,
40595,21.18,,
41493,14.31,,
41375,26.82,,
41975,40.74,,
41988,37.08,,
41648,63.18,,
41922,13.5,,
41537,11.82,,
41051,14.97,,
40544,55.242,,
41911,29.7,,
40632,23.5125,,
41150,48.48,,
41770,25.218,,
41780,88.56,,
41633,14.28,,
41408,19.8114,,
41751,21.99,,
41947,15.992,,
41440,8.64,,
40787,53.94,,
40891,35.016,,
40620,18.936,,
41908,10.608,,
41520,8.26,,
41249,14.94,,
41745,20.736,,
41346,30.56,,
41601,23.616,,
41234,10.92,,
41384,25.98,,
40659,12.6,,
42002,25.9,,
41925,17.9,,
41176,14.576,,
40673,41.04,,
40991,22.41,,
41106,6.444,,
40745,49.71,,
41044,36.51,,
41296,17.67,,
41767,19.8,,
41163,40.32,,
40625,19.176,,
40742,31.428,,
41909,29.79,,
40891,24.534,,
41907,19.78,,
41662,32.72,,
41426,33.336,,
42002,19.7,,
41996,26.88,,
41426,27.216,,
41998,32.68,,
41498,27.9,,
40792,10.32,,
41794,35.64,,
41949,33,,
41563,15.255,,
40763,37.08,,
41971,59.94,,
41639,27.96,,
41627,13.32,,
41051,10.74,,
41988,32.193,,
41403,12.852,,
41435,35.97,,
41332,35.559,,
41433,33.6,,
40696,30.51,,
41804,10.965,,
40977,146.9052,,
41411,43.5501,,
41752,16.794,,
41130,21.98,,
41739,8.64,,
41598,17.712,,
41611,33.87,,
41412,27.018,,
40638,12.96,,
40651,10.75,,
41533,48.664,,
41607,182.67,,
40800,16.99,,
41720,10.896,,
41846,20.736,,
41358,18.656,,
41803,19.44,,
41168,31.12,,
41354,15.15,,
41368,13.56,,
41369,7.26,,
41442,19.44,,
41692,11.16,,
40925,29.592,,
41892,14.856,,
41538,7.956,,
41957,12.9,,
40987,16.5,,
40793,26.43,,
40984,23.76,,
40780,26.496,,
41449,20.94,,
41495,15.192,,
40831,32.58,,
41766,25.5,,
41263,33.42,,
41600,21.864,,
41324,42,,
40653,127.52,,
40703,29.664,,
41963,9.74,,
41710,27.12,,
41475,29.32,,
40588,13.76,,
41774,55.272,,
41911,19.6,,
41117,32.96,,
41222,23.76,,
40771,28.998,,
41533,60.24,,
41458,19.26,,
41598,11.214,,
41953,52.2,,
40905,17.037,,
41866,14.4,,
40576,43.5024,,
40627,24.696,,
41810,24.381,,
41674,89.397,,
41201,11.3844,,
41843,12.18,,
41901,25.08,,
40902,14.724,,
41897,19.05,,
40847,12.39,,
41915,27.36,,
41900,9.912,,
41955,34.92,,
41737,16.256,,
40779,47.55,,
40648,14.88,,
41600,25.05,,
40684,18.984,,
41367,16.632,,
40743,542.34,,
41804,20.16,,
41849,7.83,,
40925,24.165,,
41782,29.01,,
41071,47.82,,
41894,40.872,,
41963,4.572,,
41477,23.724,,
41013,30.4,,
41501,24.64,,
41166,32.292,,
41895,18.92,,
41500,26.34,,
41908,11.7,,
41893,43,,
41278,13.184,,
40595,32.4,,
41087,25.8,,
41748,34.125,,
41827,61.32,,
41897,23.274,,
40799,19.8,,
41121,29.01,,
41628,26.64,,
41551,21.1401,,
41736,385.86,,
40673,25.704,,
40576,34.02,,
40728,51.711,,
40977,11.8524,,
41992,17.1,,
40565,6.318,,
40799,18.648,,
41270,28.9,,
41976,10.86,,
41176,15.24,,
41663,19.68,,
41901,20.32,,
41979,9.45,,
41377,19.44,,
41918,14.9,,
41377,51.984,,
40578,52.86,,
41093,19.89,,
41750,57.48,,
41582,19.74,,
41221,10.596,,
41228,45.72,,
41970,17.64,,
41344,24.975,,
40974,31.2,,
41919,29.04,,
41841,11.952,,
41866,30.68,,
41363,19.548,,
41268,55.8,,
41151,17.52,,
40568,17.64,,
40878,28.48,,
41829,9,,
40785,17.136,,
41892,12.096,,
41955,36.24,,
41677,33.12,,
41172,40.32,,
41290,28.56,,
41263,20.7,,
41962,26.67,,
41955,61.56,,
41023,14.685,,
41269,11.637,,
41370,26.433,,
41911,36.72,,
41025,33.39,,
41962,24.462,,
40887,11.6388,,
41187,15.822,,
41898,12.312,,
40886,22.14,,
41723,31.14,,
41529,26.064,,
40764,15.552,,
40662,17.46,,
41808,14.03,,
41898,16.28,,
41885,11.54,,
41808,12.224,,
40809,32.4,,
41379,25.06,,
41443,9.84,,
41717,19.4,,
41905,21.96,,
41180,36.784,,
40770,17.856,,
41281,15.84,,
41228,34.68,,
41694,21.3,,
42002,18.99,,
40745,19.2,,
41334,9.306,,
40799,57.06,,
40791,17.49,,
41737,14.22,,
41263,37.44,,
41542,7.62,,
40886,37.38,,
41704,61.86,,
41340,19.184,,
41397,15.24,,
41178,26,,
41972,30.48,,
41537,17.76,,
41595,27.82,,
42000,11.68,,
40693,22.26,,
41453,13.88,,
41587,24.552,,
41167,11.712,,
41162,10.08,,
41760,25.83,,
40908,26.64,,
41988,22.08,,
41899,45.96,,
41855,79.44,,
41774,28.86,,
41090,23.52,,
41429,14.55,,
41277,27.36,,
40569,11.7,,
41801,24.246,,
41038,9.936,,
41677,20.7168,,
41068,22.56,,
41038,12.72,,
41668,26.88,,
41956,89.6148,,
41694,24.12,,
40889,98.8185,,
41122,25.92,,
42002,21.4014,,
40686,27.24,,
41443,22.716,,
41589,37.476,,
41836,29.22,,
41582,27.24,,
41982,19.44,,
41593,5.28,,
41221,17.94,,
41071,53.7,,
40795,17.472,,
41772,19.168,,
41410,15.232,,
40861,32.4,,
41505,5.344,,
41569,45.568,,
41604,52.44,,
41970,18.84,,
41529,29.4,,
41493,19.566,,
41817,10.92,,
41752,22.41,,
41722,6.804,,
41597,15.9,,
41233,65.31,,
41953,22.14,,
41381,8.82,,
41260,23.832,,
41157,16.98,,
41915,26.28,,
41141,22.68,,
41639,6.966,,
40718,9.12,,
40934,30.9,,
41443,64.26,,
41117,24.08,,
41930,29.88,,
40906,31.68,,
41739,38.2,,
41710,22.2,,
41371,21.96,,
41606,18,,
41414,69.2,,
41622,37.056,,
41872,25.14,,
41061,19.35,,
41325,41.49,,
41746,76.224,,
41935,26.88,,
40812,29.808,,
41068,15.96,,
41794,36,,
40569,59.58,,
41480,33.21,,
41657,24.552,,
41752,18.28,,
41873,15.28,,
40882,24.56,,
40637,19.44,,
40857,62.94,,
41200,27.696,,
41753,5.344,,
41954,7.8,,
41725,32.232,,
41746,40.74,,
41503,32.4,,
40973,19.593,,
41288,25.254,,
40797,12.21,,
41687,17.4,,
41897,18.93,,
41962,15.12,,
41849,30.48,,
41635,49.71,,
41211,84.42,,
41972,23.148,,
41607,47.01,,
40753,42.06,,
41261,14.576,,
40920,45.528,,
40605,16.308,,
41165,33.64,,
41003,15.7,,
41603,45.912,,
41450,21.54,,
41596,66.528,,
41613,30.6,,
41963,29.4,,
41907,55.14,,
41225,19.8,,
40684,24.48,,
41992,73.26,,
41371,11.55,,
41852,28.875,,
41435,16.632,,
41767,27.27,,
41503,28.755,,
40801,25.2,,
41243,56.7,,
41179,13.32,,
41139,23.91,,
40773,99.66,,
41393,15.712,,
41829,23.168,,
41177,17.48,,
41813,31.155,,
41366,14.352,,
41640,47.616,,
41600,21.568,,
40745,35.98,,
40873,14.94,,
41404,76.64,,
41786,23.08,,
41520,18.69,,
40858,22.98,,
41734,7.04,,
41212,11.43,,
41054,97.74,,
41632,29.04,,
40724,19.608,,
41232,33.516,,
41200,20.448,,
41110,95.552,,
41501,15.912,,
41262,41.28,,
41578,27.18,,
41961,67.36,,
41492,22.23,,
41755,25.26,,
41173,15.75,,
41866,28.38,,
41815,28.4928,,
41946,27,,
41909,27.3735,,
41627,14.904,,
41038,112.671,,
41926,22.05,,
40863,11.9886,,
41053,48.78,,
41093,19.224,,
41093,6.72,,
41563,29.46,,
40710,35,,
41173,25.99,,
41887,12.96,,
40818,15.36,,
41887,25.56,,
41873,25.16,,
41597,19.648,,
41544,29.9,,
41718,657.504,,
40854,36.63,,
41821,19.52,,
41705,23.88,,
40803,29.925,,
41432,22.05,,
41176,23.2,,
41968,11.673,,
41218,45.21,,
41814,40.98,,
41515,93.24,,
41511,20.316,,
41901,18.54,,
41048,24.525,,
41278,17.7,,
40779,23.52,,
40894,8.937,,
41612,14.76,,
41936,19.5,,
40700,25.101,,
41676,16.836,,
41530,28.352,,
41937,21.528,,
41745,15.06,,
41904,35.52,,
41750,50.76,,
41285,12.636,,
41239,14.624,,
41817,20.54,,
41798,11.172,,
40910,26.37,,
41526,32.1,,
40903,14.28,,
41500,39.6,,
41502,14.787,,
41530,19.1754,,
40781,38.3985,,
40878,44.1228,,
41941,13.716,,
41888,32.88,,
41401,14.76,,
41926,22.86,,
41764,27.72,,
41010,21.99,,
41775,15.552,,
41515,15.48,,
40907,12.984,,
41092,15.552,,
41884,19.99,,
41618,19.04,,
40897,19.432,,
41561,24.9,,
41540,35.88,,
41956,11.56,,
41754,14.52,,
40954,22.728,,
40827,10.26,,
41505,44.43,,
41631,19.128,,
41331,21.555,,
40877,28.02,,
41722,53.802,,
41943,23.25,,
40911,25.344,,
41920,14.4,,
40752,98.46,,
41241,19.128,,
41001,15.96,,
41810,15.543,,
41521,43.884,,
41997,74.4,,
41599,42.12,,
40805,28.08,,
41410,15.66,,
41542,16.92,,
41194,22.056,,
40702,89.76,,
40970,21.54,,
40917,35.76,,
41246,16.512,,
41087,18.76,,
41165,21.48,,
41733,13.05,,
41313,32.025,,
40882,990.45,,
41495,46.32,,
41041,24.246,,
41964,42.6,,
41711,69.93,,
40770,30.96,,
41562,39.152,,
41144,21.4,,
41509,26.352,,
40794,17.904,,
41518,23.968,,
41534,12.96,,
40733,23.92,,
41452,20.97,,
41927,39.816,,
41615,19.536,,
41725,27.27,,
41505,8.64,,
42004,27.84,,
41311,14.7,,
41960,24,,
41345,44.752,,
40998,13.18,,
41436,11.32,,
41451,22.04,,
41968,46.4,,
41734,23.94,,
41773,46.02,,
41165,33.42,,
41247,20.24,,
41568,18.66,,
41820,16.71,,
41204,40.74,,
41716,53.64,,
41094,27.243,,
41115,30.024,,
41197,54.36,,
41985,37.38,,
41670,42.903,,
41990,27.813,,
41073,45.684,,
40907,31.482,,
41815,21.744,,
40723,32.76,,
41870,21.38,,
41933,20.928,,
41824,7.992,,
41670,8.82,,
41095,38.976,,
41982,61.06,,
41229,21.488,,
40870,23.472,,
41057,16.24,,
40668,11.88,,
40731,32.28,,
41284,57.39,,
40876,6.048,,
41039,47.49,,
41296,22.8,,
41804,17.49,,
41044,43.368,,
40907,46.41,,
41948,20.1,,
41234,18.639,,
41922,21.5,,
41600,18,,
41232,22.788,,
41199,35.22,,
41929,17.48,,
41461,16.128,,
40896,19.8,,
41600,20.376,,
41705,21.48,,
41963,22.716,,
41009,33.3,,
41676,113.04,,
41653,18,,
41638,91.98,,
41522,20.19,,
40619,21.15,,
41495,28.56,,
41666,77.67,,
41587,33.21,,
41778,22.86,,
41016,33.9,,
41857,13.38,,
41939,17.3886,,
41626,25.8,,
41086,15.42,,
41086,43.04,,
41873,35,,
41551,15.648,,
40772,15.552,,
41850,124.792,,
41764,16.91,,
41964,22,,
41995,23.88,,
41237,19.44,,
40865,9.588,,
41590,36,,
40667,5.472,,
40867,25.92,,
40803,40.24,,
40921,9.82,,
41659,21.696,,
41229,17.19,,
41808,14.28,,
41612,218.544,,
41934,15.48,,
41766,19.56,,
41215,8.703,,
41982,19.35,,
41478,13.5,,
41621,79.38,,
41997,65.31,,
41831,13.65,,
41787,11.34,,
41990,30.24,,
41072,17.4,,
41417,25.2,,
41633,19.548,,
41809,17.76,,
41976,22.704,,
41577,14.88,,
41436,12.3,,
41699,15.2,,
40836,12.32,,
40801,52.704,,
41246,50.4,,
41908,28.584,,
41628,18.52,,
41974,9.74,,
41145,27.36,,
41424,39.78,,
41978,16.86,,
40896,82.944,,
41254,33.6,,
41978,90.36,,
40920,51.051,,
41403,8.5407,,
40740,51.12,,
41775,25.26,,
41526,18.09,,
41684,21.6,,
41836,23.01,,
41841,69.712,,
41060,22.2,,
41984,10.86,,
41304,17.456,,
41793,43.92,,
41705,14.976,,
41846,20.096,,
41787,12.06,,
41985,22.75,,
41915,10.8,,
41145,21.36,,
41782,60.75,,
41253,10.74,,
41194,169.68,,
41517,12.624,,
40969,22.152,,
41325,41.52,,
41428,31.92,,
41503,25.05,,
41893,25.38,,
41901,20.1,,
41900,21.879,,
41583,29.49,,
41948,45.24,,
40996,38.664,,
41920,15.624,,
41953,24,,
41755,33.552,,
40987,12.78,,
41740,52.56,,
41004,20.78,,
41507,60.42,,
41964,47.94,,
41540,32.25,,
40938,41.49,,
40798,13.32,,
40830,41.04,,
41465,6.66,,
41277,48.66,,
41408,20.952,,
41233,26.04,,
41680,22.74,,
41691,31.425,,
41793,11.259,,
41554,21.06,,
40693,21.456,,
41600,28.4607,,
41853,13.44,,
41808,30.213,,
41977,31.518,,
41359,18.432,,
41970,38.04,,
41210,33.11,,
41524,722.352,,
41536,60.72,,
41894,20.544,,
41621,33.48,,
41576,12.42,,
40760,15.96,,
41558,20.608,,
40803,38.256,,
41552,119.1,,
41625,21.21,,
41163,38.88,,
41426,18.496,,
40577,18.336,,
41782,9.84,,
40870,43.02,,
41991,19.512,,
41206,14.94,,
41510,25.23,,
41687,45.18,,
41630,12.54,,
41593,16.98,,
41113,9.75,,
41929,16.32,,
40813,19.04,,
41884,32.664,,
41003,18.54,,
41501,72.32,,
41808,39.024,,
41263,21.96,,
41533,22.704,,
41864,22.23,,
41321,10.65,,
41909,15.405,,
41444,21.78,,
41225,30.06,,
40827,30.96,,
41809,42,,
41449,27.864,,
41670,25.92,,
41934,11.607,,
41254,22.68,,
41921,24.381,,
41270,18.144,,
41155,17.4582,,
40863,18.3168,,
41558,29.304,,
40821,45.576,,
41470,11.21,,
41962,8.448,,
41247,17.94,,
40714,15.552,,
40806,43.92,,
41884,22.92,,
41706,25.92,,
41206,15.552,,
41842,16.34,,
41620,5.872,,
41916,20.64,,
41785,50.136,,
40793,13.16,,
41421,26.94,,
40823,9.69,,
41087,21.864,,
41789,57.42,,
41526,21.456,,
41709,50.454,,
41597,18.39,,
41068,21.72,,
41327,10.32,,
41540,27.33,,
41908,19.452,,
41740,27.3,,
40886,26.43,,
41403,16.98,,
41045,24.09,,
41824,18.9,,
41040,38.76,,
40861,20.82,,
41258,18,,
41150,16.884,,
41215,9.32,,
41423,66.88,,
41431,20.34,,
41131,34.02,,
41869,45.666,,
40612,28.14,,
41178,29.7,,
41333,14.55,,
41729,24.69,,
40759,25.014,,
41962,27.825,,
41207,10.68,,
41956,22.3104,,
40890,17.6967,,
41807,21.573,,
40864,92.4,,
41957,39.8295,,
41805,30.6,,
40836,21.942,,
40899,44.865,,
41185,35.49,,
41187,28.84,,
40793,12.96,,
41106,80.88,,
41902,23.832,,
41319,10.56,,
40920,10.368,,
41068,18.264,,
41543,29.6,,
41820,19.584,,
41767,17.208,,
41690,16.02,,
40885,6.828,,
40848,15.75,,
41430,17.1,,
41718,14.391,,
41159,7.353,,
41620,19.008,,
41622,35.2,,
40936,31.76,,
40823,77.24,,
41366,11.44,,
41637,62.72,,
41358,39.6,,
41247,11.712,,
41852,15.324,,
40683,13.32,,
41380,42.15,,
40753,19.665,,
41502,42.66,,
41545,34.47,,
41071,20.58,,
41929,24.54,,
41202,17.46,,
41488,12.6882,,
41523,222.993,,
41998,39,,
41177,9.9,,
41103,9.96,,
41449,18.45,,
41947,8.56,,
41905,27.18,,
41821,14.224,,
41126,23.04,,
41006,11.736,,
41425,14.7,,
40962,26.88,,
41790,37.52,,
41547,36.24,,
41782,26.4,,
40868,24.381,,
41639,16.836,,
41501,25.74,,
41813,13.86,,
41815,25.173,,
41578,33.48,,
41577,16.32,,
41800,21.6,,
41089,11.184,,
41982,46.08,,
41206,15.948,,
40751,9.6,,
41409,29.376,,
41260,28.35,,
41872,22.05,,
41997,12.9,,
41744,15.57,,
41933,38.76,,
40695,22.14,,
40863,29.55,,
41445,15.048,,
40658,26.4,,
41315,38.1717,,
41564,27.27,,
41417,22.788,,
40635,11.8524,,
41975,10.56,,
41829,24,,
41387,23.56,,
41236,27.056,,
40676,7.104,,
40987,17.568,,
41849,14.98,,
41666,15.47,,
41459,12.96,,
41983,15.984,,
41636,23.68,,
40637,7.184,,
41523,11.68,,
41794,24.472,,
41983,15.92,,
41926,33.18,,
41513,14.19,,
41426,31.44,,
42001,23.16,,
40809,11.46,,
41148,16.68,,
41703,35.184,,
41297,26.52,,
41698,25.74,,
41895,8.55,,
41750,33.48,,
41827,16.032,,
41905,16.29,,
40772,23.46,,
41625,11.91,,
41900,39.906,,
41905,39.552,,
41223,57.096,,
41591,35.136,,
41922,38.808,,
40623,21.216,,
40885,19.32,,
41941,22.04,,
41789,33.6,,
41830,10.992,,
41916,17.52,,
41761,38.784,,
41242,17.48,,
41934,23.148,,
40885,13.656,,
41465,30.288,,
41694,27.76,,
41053,15.6,,
41492,32.22,,
41893,24.48,,
41369,285.66,,
41336,21.06,,
41449,26.1,,
40948,18.66,,
40794,52.1655,,
40834,14.5644,,
41708,20.16,,
41960,29.1555,,
40928,57.456,,
41534,13.86,,
41429,17.7126,,
41739,9.82,,
41440,7.04,,
41338,16.99,,
41555,10.56,,
41510,25.2,,
41253,25.488,,
41593,23.65,,
40885,39.88,,
41664,25.86,,
41299,20.916,,
41740,10.92,,
41486,30.744,,
41879,19.584,,
40815,16.8,,
41743,31.824,,
41667,35.37,,
41300,25.05,,
40914,14.94,,
41614,30.48,,
41689,18.66,,
41499,21.366,,
41292,32.22,,
41620,12.663,,
40647,12.44,,
40820,18.96,,
41722,26.1,,
41214,22.8,,
41954,38.74,,
41867,22.92,,
41451,18.84,,
40778,16.14,,
41416,26.88,,
41579,30.3,,
41204,13.11,,
41291,41.4,,
40794,56.46,,
40757,22.74,,
41438,31.23,,
40617,23.976,,
40630,21.735,,
41911,244.65,,
41885,25.542,,
41059,24.7008,,
41730,21.84,,
40666,31.995,,
41499,40.446,,
41963,65.7438,,
41625,30.132,,
41339,12.992,,
41478,6.3,,
41962,38.864,,
40744,16.74,,
41989,22.77,,
41613,15.528,,
41042,16,,
41710,26.72,,
40850,6.72,,
41615,18.69,,
40991,43.95,,
41946,14.61,,
41639,23.532,,
41173,18.36,,
41530,30.21,,
40995,26.43,,
41075,8.76,,
41270,55.74,,
41403,14.55,,
40962,13.896,,
41477,19.056,,
40696,29.1,,
41367,23.592,,
40635,27.72,,
41246,36.28,,
41338,27.66,,
41577,19.84,,
41947,18.784,,
41039,7.98,,
41599,35.712,,
41170,9.2,,
41920,25.14,,
40858,17.2,,
41270,27.36,,
41736,33.21,,
41986,16.74,,
41341,22.68,,
41825,14.64,,
41332,16.32,,
41096,11.13,,
41527,28.08,,
41984,66.852,,
41260,27.135,,
41633,56.52,,
42002,13.5468,,
41857,18.522,,
40920,26.946,,
41464,107.984,,
40803,47.984,,
41906,25.824,,
41591,16.752,,
41760,23.24,,
41607,32.544,,
41010,52.76,,
41138,30.08,,
41432,26.96,,
40653,14.61,,
41901,20.13,,
41495,33.03,,
41652,23.52,,
41799,167.76,,
41212,51.1,,
41541,20.18,,
41965,10.944,,
41859,21.312,,
41488,31.35,,
40684,11.4,,
41223,30.96,,
41786,39,,
41946,28.53,,
41862,22.14,,
41624,38.28,,
41624,40.95,,
41443,27,,
41659,162.1737,,
41697,12.609,,
41015,14.7234,,
41862,31.152,,
41746,31.14,,
41788,35.25,,
41806,12.402,,
40794,34.02,,
41656,40.32,,
41240,18.5553,,
41975,13.44,,
41510,64.8,,
41522,40.338,,
40782,8.56,,
41673,21.456,,
41599,19.096,,
41733,25.472,,
40661,20.86,,
41451,38.088,,
40632,49.65,,
41690,11.22,,
41966,35.712,,
40953,14.352,,
41829,18.24,,
41073,67.98,,
40849,19.242,,
41790,13.592,,
41848,26.2,,
40635,33.488,,
41659,12.28,,
41605,37.17,,
41925,9.96,,
41621,35.52,,
41545,20.148,,
41411,29.91,,
41963,22.08,,
40961,23.7,,
41713,22.14,,
41345,18.66,,
41949,75.24,,
40564,27,,
41863,15.858,,
