store_id,store_name,location
2821,Store_Glenview,"Glenview, Illinois, United States"
2822,Store_Antsiranana,"Antsiranana, Diana, Madagascar"
2823,Store_Valledupar,"Valledupar, Cesar, Colombia"
2824,Store_Pindamonhangaba,"Pindamonhangaba, São Paulo, Brazil"
2825,Store_Tampico,"Tampico, Tamaulipas, Mexico"
2826,Store_Coppell,"Coppell, Texas, United States"
2827,Store_Vignola,"Vignola, Emilia-Romagna, Italy"
2828,Store_Jincheng,"Jincheng, Shanxi, China"
2829,Store_Gaithersburg,"Gaithersburg, Maryland, United States"
2830,Store_Kahramanmaras,"Kahramanmaras, Kahramanmaras, Turkey"
2831,Store_Texas_City,"Texas City, Texas, United States"
2832,Store_Kamarhati,"Kamarhati, West Bengal, India"
2833,Store_Bandundu,"Bandundu, Bandundu, Democratic Republic of the Congo"
2834,Store_Chevilly-Larue,"Chevilly-Larue, Ile-de-France, France"
2835,Store_Kent,"Kent, Ohio, United States"
2836,Store_Port_Saint_Lucie,"Port Saint Lucie, Florida, United States"
2837,Store_Bolívar,"Bolívar, Bolivar, Venezuela"
2838,Store_Warri,"Warri, Delta, Nigeria"
2839,Store_Delicias,"Delicias, Chihuahua, Mexico"
2840,Store_Alfortville,"Alfortville, Ile-de-France, France"
2841,Store_Yaritagua,"Yaritagua, Yaracuy, Venezuela"
2842,Store_Kremenchuk,"Kremenchuk, Poltava, Ukraine"
2843,Store_Villeparisis,"Villeparisis, Ile-de-France, France"
2844,Store_Verdun,"Verdun, Lorraine, France"
2845,Store_Berck,"Berck, Nord-Pas-de-Calais, France"
2846,Store_Roanne,"Roanne, Rhône-Alpes, France"
2847,Store_Warner_Robins,"Warner Robins, Georgia, United States"
2848,Store_Mtwara,"Mtwara, Mtwara, Tanzania"
2849,Store_Banda_Aceh,"Banda Aceh, Aceh, Indonesia"
2850,Store_Westland,"Westland, Michigan, United States"
2851,Store_Jiamusi,"Jiamusi, Heilongjiang, China"
2852,Store_Roubaix,"Roubaix, Nord-Pas-de-Calais, France"
2853,Store_Villeneuve-la-Garenne,"Villeneuve-la-Garenne, Ile-de-France, France"
2854,Store_Katsushika-ku,"Katsushika-ku, Tokyo, Japan"
2855,Store_San_Mateo,"San Mateo, California, United States"
2856,Store_Fano,"Fano, Marche, Italy"
2857,Store_Feira,"Feira, Aveiro, Portugal"
2858,Store_Moa,"Moa, Holguín, Cuba"
2859,Store_Viersen,"Viersen, North Rhine-Westphalia, Germany"
2860,Store_Mococa,"Mococa, São Paulo, Brazil"
2861,Store_Gliwice,"Gliwice, Silesia, Poland"
2862,Store_Estepona,"Estepona, Andalusía, Spain"
2863,Store_Dover,"Dover, Delaware, United States"
2864,Store_Mostaganem,"Mostaganem, Mostaganem, Algeria"
2865,Store_Sanary-sur-Mer,"Sanary-sur-Mer, Provence-Alpes-Côte d'Azur, France"
2866,Store_Warrnambool,"Warrnambool, Victoria, Australia"
2867,Store_Mersin,"Mersin, Mersin, Turkey"
2868,Store_Trinidad,"Trinidad, Beni, Bolivia"
2869,Store_Lisieux,"Lisieux, Lower Normandy, France"
2870,Store_Datong,"Datong, Anhui, China"
2871,Store_Neu-Ulm,"Neu-Ulm, Bavaria, Germany"
2872,Store_Getxo,"Getxo, Basque Country, Spain"
2873,Store_Soledad_Díez_Gutiérrez,"Soledad Díez Gutiérrez, San Luis Potosí, Mexico"
2874,Store_Piacenza,"Piacenza, Emilia-Romagna, Italy"
2875,Store_Clichy,"Clichy, Ile-de-France, France"
2876,Store_Toyohashi,"Toyohashi, Aichi, Japan"
2877,Store_Milford,"Milford, Connecticut, United States"
2878,Store_Astana,"Astana, Astana, Kazakhstan"
2879,Store_Mariupol',"Mariupol', Donetsk, Ukraine"
2880,Store_Garanhuns,"Garanhuns, Pernambuco, Brazil"
2881,Store_Zaporizhzhya,"Zaporizhzhya, Zaporizhzhya, Ukraine"
2882,Store_Ganganagar,"Ganganagar, Rajasthan, India"
2883,Store_Maracay,"Maracay, Aragua, Venezuela"
2884,Store_Summerville,"Summerville, South Carolina, United States"
2885,Store_Asyut,"Asyut, Asyut, Egypt"
2886,Store_Vassouras,"Vassouras, Rio de Janeiro, Brazil"
2887,Store_Medea,"Medea, Medea, Algeria"
2888,Store_Viña_del_Mar,"Viña del Mar, Valparaíso, Chile"
2889,Store_Halifax,"Halifax, Nova Scotia, Canada"
2890,Store_Trani,"Trani, Apulia, Italy"
2891,Store_Toledo,"Toledo, Castile-La Mancha, Spain"
2892,Store_Loughborough,"Loughborough, England, United Kingdom"
2893,Store_Helmond,"Helmond, North Brabant, Netherlands"
2894,Store_Neubrandenburg,"Neubrandenburg, Mecklenburg-Vorpommern, Germany"
2895,Store_Buyukcekmece,"Buyukcekmece, Istanbul, Turkey"
2896,Store_Darton,"Darton, England, United Kingdom"
2897,Store_Pingxiang,"Pingxiang, Jiangxi, China"
2898,Store_Khemisset,"Khemisset, Rabat-Salé-Zemmour-Zaer, Morocco"
2899,Store_College_Station,"College Station, Texas, United States"
2900,Store_Arcoverde,"Arcoverde, Pernambuco, Brazil"
2901,Store_Dzhezkazgan,"Dzhezkazgan, Qaraghandy, Kazakhstan"
2902,Store_Bowling_Green,"Bowling Green, Kentucky, United States"
2903,Store_Yanji,"Yanji, Jilin, China"
2904,Store_Rhondda,"Rhondda, Wales, United Kingdom"
2905,Store_Sosnowiec,"Sosnowiec, Silesia, Poland"
2906,Store_Jequié,"Jequié, Bahia, Brazil"
2907,Store_Rosny-sous-Bois,"Rosny-sous-Bois, Ile-de-France, France"
2908,Store_Chimbote,"Chimbote, Ancash, Peru"
2909,Store_Cartago,"Cartago, Valle del Cauca, Colombia"
2910,Store_Troyes,"Troyes, Champagne-Ardenne, France"
2911,Store_Fuenlabrada,"Fuenlabrada, Madrid, Spain"
2912,Store_Konya,"Konya, Konya, Turkey"
2913,Store_Wilson,"Wilson, North Carolina, United States"
2914,Store_Clacton-on-Sea,"Clacton-on-Sea, England, United Kingdom"
2915,Store_Pomezia,"Pomezia, Lazio, Italy"
2916,Store_Springs,"Springs, Gauteng, South Africa"
2917,Store_Bergheim,"Bergheim, North Rhine-Westphalia, Germany"
2918,Store_Abbotsford,"Abbotsford, British Columbia, Canada"
2919,Store_Bruges,"Bruges, West Flanders, Belgium"
2920,Store_Cruzeiro,"Cruzeiro, São Paulo, Brazil"
2921,Store_Harlingen,"Harlingen, Texas, United States"
2922,Store_Bilbeis,"Bilbeis, Ash Sharqiyah, Egypt"
2923,Store_Cumaná,"Cumaná, Sucre, Venezuela"
2924,Store_Vancouver,"Vancouver, Washington, United States"
2925,Store_Panipat,"Panipat, Haryana, India"
2926,Store_Bad_Waldsee,"Bad Waldsee, Baden-Württemberg, Germany"
2927,Store_Udaipur,"Udaipur, Tripura, India"
2928,Store_Eunápolis,"Eunápolis, Bahia, Brazil"
2929,Store_Kalundborg,"Kalundborg, Zealand, Denmark"
2930,Store_Bergisch_Gladbach,"Bergisch Gladbach, North Rhine-Westphalia, Germany"
2931,Store_Santa_Cruz_do_Sul,"Santa Cruz do Sul, Rio Grande do Sul, Brazil"
2932,Store_Murray,"Murray, Utah, United States"
2933,Store_Gandia,"Gandia, Valenciana, Spain"
2934,Store_Grand_Rapids,"Grand Rapids, Michigan, United States"
2935,Store_Águas_Lindas_de_Goiás,"Águas Lindas de Goiás, Goiás, Brazil"
2936,Store_Moncalieri,"Moncalieri, Piedmont, Italy"
2937,Store_Roermond,"Roermond, Limburg, Netherlands"
2938,Store_Wolfsburg,"Wolfsburg, Lower Saxony, Germany"
2939,Store_Skikda,"Skikda, Skikda, Algeria"
2940,Store_Yushu,"Yushu, Jilin, China"
2941,Store_Ostrava,"Ostrava, Moravian-Silesian, Czech Republic"
2942,Store_Valparaíso,"Valparaíso, Valparaíso, Chile"
2943,Store_Zacatecas,"Zacatecas, Zacatecas, Mexico"
2944,Store_Arrentela,"Arrentela, Setúbal, Portugal"
2945,Store_Citrus_Heights,"Citrus Heights, California, United States"
2946,Store_Montesson,"Montesson, Ile-de-France, France"
2947,Store_Hot_Springs,"Hot Springs, Arkansas, United States"
2948,Store_Coon_Rapids,"Coon Rapids, Minnesota, United States"
2949,Store_Ramat_Gan,"Ramat Gan, Tel Aviv, Israel"
2950,Store_Wendeng,"Wendeng, Shandong, China"
2951,Store_Caluire-et-Cuire,"Caluire-et-Cuire, Rhône-Alpes, France"
2952,Store_Camaçari,"Camaçari, Bahia, Brazil"
2953,Store_Bialystok,"Bialystok, Podlaskie, Poland"
2954,Store_Apatzingán_de_la_Constitución,"Apatzingán de la Constitución, Michoacán, Mexico"
2955,Store_Vespasiano,"Vespasiano, Minas Gerais, Brazil"
2956,Store_Cambridge,"Cambridge, Massachusetts, United States"
2957,Store_Ain_Oussera,"Ain Oussera, Djelfa, Algeria"
2958,Store_Ji-Paraná,"Ji-Paraná, Rondônia, Brazil"
2959,Store_Kashira,"Kashira, Moscow, Russia"
2960,Store_Adiyaman,"Adiyaman, Adiyaman, Turkey"
2961,Store_Giurgiu,"Giurgiu, Giurgiu, Romania"
2962,Store_Barra_do_Piraí,"Barra do Piraí, Rio de Janeiro, Brazil"
2963,Store_Kulob,"Kulob, Khatlon, Tajikistan"
2964,Store_Las_Cruces,"Las Cruces, New Mexico, United States"
2965,Store_Pontevedra,"Pontevedra, Galicia, Spain"
2966,Store_Esbjerg,"Esbjerg, South Denmark, Denmark"
2967,Store_Arezzo,"Arezzo, Tuscany, Italy"
2968,Store_Mijas,"Mijas, Andalusía, Spain"
2969,Store_Chimoio,"Chimoio, Manica, Mozambique"
2970,Store_Sanliurfa,"Sanliurfa, Sanliurfa, Turkey"
2971,Store_Camocim,"Camocim, Ceará, Brazil"
2972,Store_Pestovo,"Pestovo, Novgorod, Russia"
2973,Store_Argentan,"Argentan, Lower Normandy, France"
2974,Store_Saint_Charles,"Saint Charles, Missouri, United States"
2975,Store_Sarreguemines,"Sarreguemines, Lorraine, France"
2976,Store_Waiblingen,"Waiblingen, Baden-Württemberg, Germany"
2977,Store_Vigneux-sur-Seine,"Vigneux-sur-Seine, Ile-de-France, France"
2978,Store_Tlemcen,"Tlemcen, Tlemcen, Algeria"
2979,Store_Fresnillo_de_González_Echeverría,"Fresnillo de González Echeverría, Zacatecas, Mexico"
2980,Store_Javanrud,"Javanrud, Kermanshah, Iran"
2981,Store_Rochefort,"Rochefort, Poitou-Charentes, France"
2982,Store_Belgorod,"Belgorod, Belgorod, Russia"
2983,Store_Molfetta,"Molfetta, Apulia, Italy"
2984,Store_Westonaria,"Westonaria, Gauteng, South Africa"
2985,Store_Majadahonda,"Majadahonda, Madrid, Spain"
2986,Store_Maisons-Laffitte,"Maisons-Laffitte, Ile-de-France, France"
2987,Store_Floriano,"Floriano, Piauí, Brazil"
2988,Store_Terneuzen,"Terneuzen, Zeeland, Netherlands"
2989,Store_Les_Lilas,"Les Lilas, Ile-de-France, France"
2990,Store_Sliven,"Sliven, Sliven, Bulgaria"
2991,Store_Sagunto,"Sagunto, Valenciana, Spain"
2992,Store_Sapele,"Sapele, Delta, Nigeria"
2993,Store_Avellino,"Avellino, Campania, Italy"
2994,Store_Baraki,"Baraki, Tipaza, Algeria"
2995,Store_Echuca,"Echuca, Victoria, Australia"
2996,Store_Turkmenabat,"Turkmenabat, Lebap, Turkmenistan"
2997,Store_Oriximiná,"Oriximiná, Pará, Brazil"
2998,Store_Erechim,"Erechim, Rio Grande do Sul, Brazil"
2999,Store_Leeuwarden,"Leeuwarden, Friesland, Netherlands"
3000,Store_Yiwu,"Yiwu, Zhejiang, China"
3001,Store_Ayacucho,"Ayacucho, Ayacucho, Peru"
3002,Store_San_Marcos,"San Marcos, Texas, United States"
3003,Store_Corrientes,"Corrientes, Corrientes, Argentina"
3004,Store_Ziguinchor,"Ziguinchor, Ziguinchor, Senegal"
3005,Store_Briton_Ferry,"Briton Ferry, Wales, United Kingdom"
3006,Store_Barry,"Barry, Wales, United Kingdom"
3007,Store_Yazd,"Yazd, Yazd, Iran"
3008,Store_Qena,"Qena, Qina, Egypt"
3009,Store_Hinckley,"Hinckley, England, United Kingdom"
3010,Store_Guarapari,"Guarapari, Espírito Santo, Brazil"
3011,Store_Lund,"Lund, Skåne, Sweden"
3012,Store_Montargis,"Montargis, Centre, France"
3013,Store_La_Celle-Saint-Cloud,"La Celle-Saint-Cloud, Ile-de-France, France"
3014,Store_Abu_Kabir,"Abu Kabir, Ash Sharqiyah, Egypt"
3015,Store_Caldwell,"Caldwell, Idaho, United States"
3016,Store_Lianzhou,"Lianzhou, Guangxi, China"
3017,Store_Xinzhou,"Xinzhou, Hubei, China"
3018,Store_Braila,"Braila, Braila, Romania"
3019,Store_Lianyuan,"Lianyuan, Hunan, China"
3020,Store_Itapecuru_Mirim,"Itapecuru Mirim, Maranhão, Brazil"
3021,Store_Damaturu,"Damaturu, Yobe, Nigeria"
3022,Store_Duzce,"Duzce, Düzce, Turkey"
3023,Store_Kayes,"Kayes, Kayes, Mali"
3024,Store_Santa_Fe,"Santa Fe, Santa Fe, Argentina"
3025,Store_Grove_City,"Grove City, Ohio, United States"
3026,Store_Rochester_Hills,"Rochester Hills, Michigan, United States"
3027,Store_Bamberg,"Bamberg, Bavaria, Germany"
3028,Store_Alphen_aan_den_Rijn,"Alphen aan den Rijn, South Holland, Netherlands"
3029,Store_Sogamoso,"Sogamoso, Boyacá, Colombia"
3030,Store_Oakville,"Oakville, Ontario, Canada"
3031,Store_El_Escorial,"El Escorial, Madrid, Spain"
3032,Store_Cary,"Cary, North Carolina, United States"
3033,Store_Haltom_City,"Haltom City, Texas, United States"
3034,Store_Avellaneda,"Avellaneda, Santa Fe, Argentina"
3035,Store_Treviglio,"Treviglio, Lombardy, Italy"
3036,Store_Lons-le-Saunier,"Lons-le-Saunier, Franche-Comté, France"
3037,Store_Oullins,"Oullins, Rhône-Alpes, France"
3038,Store_Indaiatuba,"Indaiatuba, São Paulo, Brazil"
3039,Store_Hemel_Hempstead,"Hemel Hempstead, England, United Kingdom"
3040,Store_Mannheim,"Mannheim, Baden-Württemberg, Germany"
3041,Store_Juazeiro,"Juazeiro, Bahia, Brazil"
3042,Store_Le_Creusot,"Le Creusot, Burgundy, France"
3043,Store_Longueuil,"Longueuil, Quebec, Canada"
3044,Store_Limbe,"Limbe, Sud-Ouest, Cameroon"
3045,Store_Temirtau,"Temirtau, Qaraghandy, Kazakhstan"
3046,Store_Mysore,"Mysore, Karnataka, India"
3047,Store_Hohhot,"Hohhot, Inner Mongolia, China"
3048,Store_Woonsocket,"Woonsocket, Rhode Island, United States"
3049,Store_Kars,"Kars, Kars, Turkey"
3050,Store_Eskisehir,"Eskisehir, Eskisehir, Turkey"
3051,Store_Oyama,"Oyama, Tochigi, Japan"
3052,Store_Cosenza,"Cosenza, Calabria, Italy"
3053,Store_Xiangfan,"Xiangfan, Hubei, China"
3054,Store_Jizzakh,"Jizzakh, Jizzakh, Uzbekistan"
3055,Store_Zielona_Gora,"Zielona Gora, Lubusz, Poland"
3056,Store_Fareham,"Fareham, England, United Kingdom"
3057,Store_Boynton_Beach,"Boynton Beach, Florida, United States"
3058,Store_Juliaca,"Juliaca, Puno, Peru"
3059,Store_Bielsko-Biala,"Bielsko-Biala, Silesia, Poland"
3060,Store_Qaraghandy,"Qaraghandy, Qaraghandy, Kazakhstan"
3061,Store_Potenza,"Potenza, Basilicata, Italy"
3062,Store_Dourados,"Dourados, Mato Grosso do Sul, Brazil"
3063,Store_Allen,"Allen, Texas, United States"
3064,Store_Montgeron,"Montgeron, Ile-de-France, France"
3065,Store_Windsor,"Windsor, Ontario, Canada"
3066,Store_Ennigerloh,"Ennigerloh, North Rhine-Westphalia, Germany"
3067,Store_Aalst,"Aalst, East Flanders, Belgium"
3068,Store_Stara_Zagora,"Stara Zagora, Stara Zagora, Bulgaria"
3069,Store_Rijeka,"Rijeka, Primorsko-Goranska, Croatia"
3070,Store_Hamilton,"Hamilton, Ohio, United States"
3071,Store_Catanduva,"Catanduva, São Paulo, Brazil"
3072,Store_Bafoussam,"Bafoussam, Ouest, Cameroon"
3073,Store_Cinisello_Balsamo,"Cinisello Balsamo, Lombardy, Italy"
3074,Store_Tokat,"Tokat, Tokat, Turkey"
3075,Store_Sonneberg,"Sonneberg, Thuringia, Germany"
3076,Store_Dordrecht,"Dordrecht, South Holland, Netherlands"
3077,Store_Etimesgut,"Etimesgut, Ankara, Turkey"
3078,Store_Tanggu,"Tanggu, Tianjin, China"
3079,Store_Marion,"Marion, Iowa, United States"
3080,Store_Guimarães,"Guimarães, Braga, Portugal"
3081,Store_Odessa,"Odessa, Texas, United States"
3082,Store_Saint-Pol-sur-Mer,"Saint-Pol-sur-Mer, Nord-Pas-de-Calais, France"
3083,Store_Turmero,"Turmero, Aragua, Venezuela"
3084,Store_Palmira,"Palmira, Valle del Cauca, Colombia"
3085,Store_Ilo,"Ilo, Moquegua, Peru"
3086,Store_Hamme,"Hamme, East Flanders, Belgium"
3087,Store_Wenling,"Wenling, Zhejiang, China"
3088,Store_Urganch,"Urganch, Khorezm, Uzbekistan"
3089,Store_Assen,"Assen, Drenthe, Netherlands"
3090,Store_Sivas,"Sivas, Sivas, Turkey"
3091,Store_Passau,"Passau, Bavaria, Germany"
3092,Store_Shagamu,"Shagamu, Ogun, Nigeria"
3093,Store_Enschede,"Enschede, Overijssel, Netherlands"
3094,Store_Southampton,"Southampton, England, United Kingdom"
3095,Store_Lorient,"Lorient, Brittany, France"
3096,Store_Ilhéus,"Ilhéus, Bahia, Brazil"
3097,Store_An_Nasiriyah,"An Nasiriyah, Dhi Qar, Iraq"
3098,Store_San_Luis_Río_Colorado,"San Luis Río Colorado, Sonora, Mexico"
3099,Store_Kurashiki,"Kurashiki, Okayama, Japan"
3100,Store_Elbeuf,"Elbeuf, Upper Normandy, France"
3101,Store_Lincoln_Park,"Lincoln Park, Michigan, United States"
3102,Store_Purmerend,"Purmerend, North Holland, Netherlands"
3103,Store_Kabwe,"Kabwe, Central, Zambia"
3104,Store_Sarkand,"Sarkand, Almaty, Kazakhstan"
3105,Store_Elkhart,"Elkhart, Indiana, United States"
3106,Store_Owerri,"Owerri, Imo, Nigeria"
3107,Store_Les_Pavillons-sous-Bois,"Les Pavillons-sous-Bois, Ile-de-France, France"
3108,Store_Gulu,"Gulu, Gulu, Uganda"
3109,Store_Taizhou,"Taizhou, Jiangsu, China"
3110,Store_Nuneaton,"Nuneaton, England, United Kingdom"
3111,Store_Willich,"Willich, North Rhine-Westphalia, Germany"
3112,Store_Tremblay-en-France,"Tremblay-en-France, Ile-de-France, France"
3113,Store_Quincy,"Quincy, Illinois, United States"
3114,Store_San_Salvador_de_Jujuy,"San Salvador de Jujuy, Jujuy, Argentina"
3115,Store_Tsukuba,"Tsukuba, Ibaraki, Japan"
3116,Store_Durg,"Durg, Chhattisgarh, India"
3117,Store_Lida,"Lida, Hrodna, Belarus"
3118,Store_High_Wycombe,"High Wycombe, England, United Kingdom"
3119,Store_Palo_Negro,"Palo Negro, Aragua, Venezuela"
3120,Store_Banjarmasin,"Banjarmasin, Kalimantan Selatan, Indonesia"
3121,Store_Orland_Park,"Orland Park, Illinois, United States"
3122,Store_Meridian,"Meridian, Idaho, United States"
3123,Store_Macon,"Macon, Georgia, United States"
3124,Store_Onitsha,"Onitsha, Anambra, Nigeria"
3125,Store_Sonipat,"Sonipat, Haryana, India"
3126,Store_Beipiao,"Beipiao, Liaoning, China"
3127,Store_Marlborough,"Marlborough, Massachusetts, United States"
3128,Store_Arapiraca,"Arapiraca, Alagoas, Brazil"
3129,Store_Santa_Rosa,"Santa Rosa, La Pampa, Argentina"
3130,Store_Anzio,"Anzio, Lazio, Italy"
3131,Store_Holland,"Holland, Michigan, United States"
3132,Store_Banska_Bystrica,"Banska Bystrica, Banská Bystrica, Slovakia"
3133,Store_Commerce_City,"Commerce City, Colorado, United States"
3134,Store_Kerpen,"Kerpen, North Rhine-Westphalia, Germany"
3135,Store_Edea,"Edea, Littoral, Cameroon"
3136,Store_Taunton,"Taunton, England, United Kingdom"
3137,Store_Acámbaro,"Acámbaro, Guanajuato, Mexico"
3138,Store_Ariquemes,"Ariquemes, Rondônia, Brazil"
3139,Store_Rio_Grande,"Rio Grande, Rio Grande do Sul, Brazil"
3140,Store_Loudi,"Loudi, Hunan, China"
3141,Store_Bristol,"Bristol, Tennessee, United States"
3142,Store_Palmares,"Palmares, Pernambuco, Brazil"
3143,Store_Guarujá,"Guarujá, São Paulo, Brazil"
3144,Store_Lingolsheim,"Lingolsheim, Alsace, France"
3145,Store_Quebec,"Quebec, Quebec, Canada"
3146,Store_Montbrison,"Montbrison, Rhône-Alpes, France"
3147,Store_Guaratinguetá,"Guaratinguetá, São Paulo, Brazil"
3148,Store_Flensburg,"Flensburg, Schleswig-Holstein, Germany"
3149,Store_Yangjiang,"Yangjiang, Guangdong, China"
3150,Store_Bujumbura,"Bujumbura, Bujumbura-Mairie, Burundi"
3151,Store_Maastricht,"Maastricht, Limburg, Netherlands"
3152,Store_Laguna_Niguel,"Laguna Niguel, California, United States"
3153,Store_Puno,"Puno, Puno, Peru"
3154,Store_Kismaayo,"Kismaayo, Jubbada Hoose, Somalia"
3155,Store_Beaune,"Beaune, Burgundy, France"
3156,Store_Pazardzhik,"Pazardzhik, Pazardzhik, Bulgaria"
3157,Store_Asahikawa,"Asahikawa, Hokkaido, Japan"
3158,Store_Linden,"Linden, New Jersey, United States"
3159,Store_Tabora,"Tabora, Tabora, Tanzania"
3160,Store_Champaign,"Champaign, Illinois, United States"
3161,Store_Zihuatanejo,"Zihuatanejo, Guerrero, Mexico"
3162,Store_Jacobina,"Jacobina, Bahia, Brazil"
3163,Store_Deyang,"Deyang, Sichuan, China"
3164,Store_Neuquén,"Neuquén, Neuquén, Argentina"
3165,Store_Chatham,"Chatham, England, United Kingdom"
3166,Store_Inegol,"Inegol, Bursa, Turkey"
3167,Store_Mopti,"Mopti, Mopti, Mali"
3168,Store_Fianarantsoa,"Fianarantsoa, Haute-Matsiatra, Madagascar"
3169,Store_Wausau,"Wausau, Wisconsin, United States"
3170,Store_Ichikawa,"Ichikawa, Chiba, Japan"
3171,Store_Cajamarca,"Cajamarca, Cajamarca, Peru"
3172,Store_Coachella,"Coachella, California, United States"
3173,Store_Kortrijk,"Kortrijk, West Flanders, Belgium"
3174,Store_Baqubah,"Baqubah, Diyala, Iraq"
3175,Store_Alessandria,"Alessandria, Piedmont, Italy"
3176,Store_Gela,"Gela, Sicily, Italy"
3177,Store_Parakou,"Parakou, Borgou, Benin"
3178,Store_La_Rioja,"La Rioja, La Rioja, Argentina"
3179,Store_Jaworzno,"Jaworzno, Silesia, Poland"
3180,Store_Bahía_Blanca,"Bahía Blanca, Provincia de Buenos Aires, Argentina"
3181,Store_Ronchin,"Ronchin, Nord-Pas-de-Calais, France"
3182,Store_Rustenburg,"Rustenburg, North-West, South Africa"
3183,Store_Chaumont,"Chaumont, Champagne-Ardenne, France"
3184,Store_Birobidzhan,"Birobidzhan, Yevrey, Russia"
3185,Store_Caraguatatuba,"Caraguatatuba, São Paulo, Brazil"
3186,Store_Peterborough,"Peterborough, Ontario, Canada"
3187,Store_Littleton,"Littleton, Colorado, United States"
3188,Store_Samsun,"Samsun, Samsun, Turkey"
3189,Store_Foshan,"Foshan, Guangdong, China"
3190,Store_Usol'ye-Sibirskoye,"Usol'ye-Sibirskoye, Irkutsk, Russia"
3191,Store_Arad,"Arad, Arad, Romania"
3192,Store_West_Jordan,"West Jordan, Utah, United States"
3193,Store_Nijmegen,"Nijmegen, Gelderland, Netherlands"
3194,Store_Tatuí,"Tatuí, São Paulo, Brazil"
3195,Store_Shushtar,"Shushtar, Khuzestan, Iran"
3196,Store_Kenner,"Kenner, Louisiana, United States"
3197,Store_Maidstone,"Maidstone, England, United Kingdom"
3198,Store_Villavicencio,"Villavicencio, Meta, Colombia"
3199,Store_Tongzhou,"Tongzhou, Beijing, China"
3200,Store_Bolingbrook,"Bolingbrook, Illinois, United States"
3201,Store_Chioggia,"Chioggia, Veneto, Italy"
3202,Store_Praia_Grande,"Praia Grande, São Paulo, Brazil"
3203,Store_Pompano_Beach,"Pompano Beach, Florida, United States"
3204,Store_Saginaw,"Saginaw, Michigan, United States"
3205,Store_Disuq,"Disuq, Kafr Ash Shaykh, Egypt"
3206,Store_Limay,"Limay, Ile-de-France, France"
3207,Store_Maltepe,"Maltepe, Istanbul, Turkey"
3208,Store_Changzhi,"Changzhi, Shanxi, China"
3209,Store_Cambridge,"Cambridge, Waikato, New Zealand"
3210,Store_Valle_Hermoso,"Valle Hermoso, Tamaulipas, Mexico"
3211,Store_Zaoyang,"Zaoyang, Hubei, China"
3212,Store_Itapetininga,"Itapetininga, São Paulo, Brazil"
3213,Store_Pisa,"Pisa, Tuscany, Italy"
3214,Store_Jingdezhen,"Jingdezhen, Jiangxi, China"
3215,Store_Mons-en-Baroeul,"Mons-en-Baroeul, Nord-Pas-de-Calais, France"
3216,Store_Saint-Laurent,"Saint-Laurent, Quebec, Canada"
3217,Store_Carpentras,"Carpentras, Provence-Alpes-Côte d'Azur, France"
3218,Store_Chifeng,"Chifeng, Inner Mongolia, China"
3219,Store_Hapur,"Hapur, Uttar Pradesh, India"
3220,Store_Morogoro,"Morogoro, Morogoro, Tanzania"
3221,Store_Teziutlán,"Teziutlán, Puebla, Mexico"
3222,Store_Den_Helder,"Den Helder, North Holland, Netherlands"
3223,Store_Shimoga,"Shimoga, Karnataka, India"
3224,Store_Annemasse,"Annemasse, Rhône-Alpes, France"
3225,Store_Sassari,"Sassari, Sardinia, Italy"
3226,Store_Corpus_Christi,"Corpus Christi, Texas, United States"
3227,Store_San_Nicolás_de_los_Arroyos,"San Nicolás de los Arroyos, Provincia de Buenos Aires, Argentina"
3228,Store_Seraing,"Seraing, Liège, Belgium"
3229,Store_Hilversum,"Hilversum, North Holland, Netherlands"
3230,Store_Zhangzhou,"Zhangzhou, Fujian, China"
3231,Store_Melbourne,"Melbourne, Florida, United States"
3232,Store_Erzurum,"Erzurum, Erzurum, Turkey"
3233,Store_Iquique,"Iquique, Tarapacá, Chile"
3234,Store_Barcelona,"Barcelona, Anzoátegui, Venezuela"
3235,Store_Votuporanga,"Votuporanga, São Paulo, Brazil"
3236,Store_Olomouc,"Olomouc, Olomouc, Czech Republic"
3237,Store_Gusau,"Gusau, Zamfara, Nigeria"
3238,Store_Yanbu_al_Bahr,"Yanbu al Bahr, Al Madinah, Saudi Arabia"
3239,Store_Clovis,"Clovis, New Mexico, United States"
3240,Store_Loures,"Loures, Lisboa, Portugal"
3241,Store_Upplands_Väsby,"Upplands Väsby, Stockholm, Sweden"
3242,Store_Vesoul,"Vesoul, Franche-Comté, France"
3243,Store_Bloemfontein,"Bloemfontein, Free State, South Africa"
3244,Store_Várzea_Grande,"Várzea Grande, Mato Grosso, Brazil"
3245,Store_Huixquilucan,"Huixquilucan, México, Mexico"
3246,Store_Luanshya,"Luanshya, Copperbelt, Zambia"
3247,Store_Sokode,"Sokode, Centrale, Togo"
3248,Store_Liuyang,"Liuyang, Hunan, China"
3249,Store_Barddhaman,"Barddhaman, West Bengal, India"
3250,Store_Salta,"Salta, Salta, Argentina"
3251,Store_Tallaght,"Tallaght, South Dublin, Ireland"
3252,Store_Quartu_Sant'Elena,"Quartu Sant'Elena, Sardinia, Italy"
3253,Store_New_Bedford,"New Bedford, Massachusetts, United States"
3254,Store_Soma,"Soma, Manisa, Turkey"
3255,Store_Imola,"Imola, Emilia-Romagna, Italy"
3256,Store_Olivet,"Olivet, Centre, France"
3257,Store_Bobigny,"Bobigny, Ile-de-France, France"
3258,Store_San_Pedro,"San Pedro, Calabarzon, Philippines"
3259,Store_Ilam,"Ilam, Ilam, Iran"
