Product Name,Recommended Product,CoOccurrence,Support,Confidence,Lift
Satellite Sectional Post Binders,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1,0.0002,0.0909,41.4
Satellite Sectional Post Binders,Logitech Wireless Performance Mouse MX for PC and Mac,1,0.0002,0.0909,65.05
Sauder Barrister Bookcases,"#10 Gummed Flap White Envelopes, 100/Box",1,0.0002,0.3333,417.42
Sauder Barrister Bookcases,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",1,0.0002,0.3333,208.71
Sauder Barrister Bookcases,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1,0.0002,0.3333,238.52
Sauder Barrister Bookcases,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",1,0.0002,0.3333,238.52
Sauder Barrister Bookcases,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1,0.0002,0.3333,417.42
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Avery 489,1,0.0002,0.3333,333.93
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Staples,1,0.0002,0.3333,7.52
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish","DXL Angle-View Binders with Locking Rings, Black",1,0.0002,0.3333,417.42
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish","Sauder Camden County Collection Libraries, Planked Cherry Finish",1,0.0002,0.3333,238.52
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Acrylic Self-Standing Desk Frames,1,0.0002,0.3333,208.71
"Sauder Camden County Collection Libraries, Planked Cherry Finish","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1,0.0002,0.1429,119.26
"Sauder Camden County Collection Libraries, Planked Cherry Finish","DXL Angle-View Binders with Locking Rings, Black",1,0.0002,0.1429,178.89
"Sauder Camden County Collection Libraries, Planked Cherry Finish","Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1,0.0002,0.1429,238.52
"Sauder Camden County Collection Libraries, Planked Cherry Finish","Angle-D Binders with Locking Rings, Label Holders",1,0.0002,0.1429,71.56
"Sauder Camden County Collection Libraries, Planked Cherry Finish",GBC ProClick Spines for 32-Hole Punch,1,0.0002,0.1429,143.11
Sauder Camden County Collection Library,Carina Double Wide Media Storage Towers in Natural & Black,1,0.0002,0.5,208.71
Sauder Camden County Collection Library,Xerox 1962,1,0.0002,0.5,357.79
"Sauder Facets Collection Library, Sky Alder Finish",Samsung Convoy 3,1,0.0002,0.25,626.12
"Sauder Facets Collection Library, Sky Alder Finish",Apple iPhone 5C,1,0.0002,0.25,313.06
"Sauder Facets Collection Library, Sky Alder Finish",Logitech G600 MMO Gaming Mouse,1,0.0002,0.25,156.53
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","Fellowes Strictly Business Drawer File, Letter/Legal Size",1,0.0002,0.5,357.79
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1,0.0002,0.5,417.42
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Hon GuestStacker Chair,1,0.0002,0.5,278.28
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Round Ring Binders,1,0.0002,0.5,417.42
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",1,0.0002,0.5,313.06
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Xerox 1999,1,0.0002,0.3333,238.52
"Sauder Forest Hills Library with Doors, Woodland Oak Finish","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",1,0.0002,0.3333,333.93
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Nokia Lumia 521 (T-Mobile),1,0.0002,0.3333,333.93
"Sauder Forest Hills Library, Woodland Oak Finish",Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1,0.0002,0.25,156.53
"Sauder Forest Hills Library, Woodland Oak Finish",Plymouth Boxed Rubber Bands by Plymouth,1,0.0002,0.25,250.45
"Sauder Forest Hills Library, Woodland Oak Finish",Xerox 228,1,0.0002,0.25,313.06
"Sauder Forest Hills Library, Woodland Oak Finish",Eldon Pizzaz Desk Accessories,1,0.0002,0.25,313.06
"Sauder Forest Hills Library, Woodland Oak Finish",Fellowes Mighty 8 Compact Surge Protector,1,0.0002,0.25,208.71
Sauder Inglewood Library Bookcases,"Global Fabric Manager's Chair, Dark Gray",1,0.0002,0.2,111.31
Sauder Inglewood Library Bookcases,Plantronics Savi W720 Multi-Device Wireless Headset System,1,0.0002,0.2,143.11
Sauder Inglewood Library Bookcases,Xerox 1917,1,0.0002,0.2,200.36
Sauder Inglewood Library Bookcases,Xerox 1970,1,0.0002,0.2,166.97
Sauder Inglewood Library Bookcases,VTech DS6151,1,0.0002,0.2,125.22
"Sauder Mission Library with Doors, Fruitwood Finish","Decoflex Hanging Personal Folder File, Blue",1,0.0002,0.3333,185.52
"Sauder Mission Library with Doors, Fruitwood Finish","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",1,0.0002,0.3333,333.93
"Sauder Mission Library with Doors, Fruitwood Finish",SAFCO Boltless Steel Shelving,1,0.0002,0.3333,166.97
"Sauder Mission Library with Doors, Fruitwood Finish",Samsung Galaxy Note 3,1,0.0002,0.3333,556.56
"Sauder Mission Library with Doors, Fruitwood Finish",Xerox 1912,1,0.0002,0.3333,417.42
Security-Tint Envelopes,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",1,0.0002,0.1111,139.14
Security-Tint Envelopes,Logitech G19 Programmable Gaming Keyboard,1,0.0002,0.1111,69.57
Security-Tint Envelopes,Xerox 1908,1,0.0002,0.1111,79.51
Security-Tint Envelopes,Euro-Pro Shark Turbo Vacuum,1,0.0002,0.1111,92.76
Security-Tint Envelopes,Hon 4070 Series Pagoda Round Back Stacking Chairs,1,0.0002,0.1111,79.51
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Avanti 4.4 Cu. Ft. Refrigerator,1,0.0002,0.3333,238.52
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Cisco Unified IP Phone 7945G VoIP phone,1,0.0002,0.3333,278.28
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Sony 32GB Class 10 Micro SDHC R40 Memory Card,1,0.0002,0.3333,417.42
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Tennsco Commercial Shelving,1,0.0002,0.3333,185.52
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",1,0.0002,0.3333,417.42
Self-Adhesive Address Labels for Typewriters by Universal,Eldon Pizzaz Desk Accessories,1,0.0002,0.1429,178.89
Self-Adhesive Address Labels for Typewriters by Universal,9-3/4 Diameter Round Wall Clock,1,0.0002,0.1429,89.45
Self-Adhesive Address Labels for Typewriters by Universal,Honeywell Quietcare HEPA Air Cleaner,1,0.0002,0.1429,119.26
Self-Adhesive Address Labels for Typewriters by Universal,Xerox 1916,1,0.0002,0.1429,102.22
Self-Adhesive Address Labels for Typewriters by Universal,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,1,0.0002,0.1429,178.89
Self-Adhesive Removable Labels,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",1,0.0002,0.1429,102.22
Self-Adhesive Removable Labels,Fellowes Super Stor/Drawer Files,1,0.0002,0.1429,79.51
Self-Adhesive Removable Labels,O'Sullivan Living Dimensions 3-Shelf Bookcases,1,0.0002,0.1429,178.89
Self-Adhesive Removable Labels,Ames Color-File Green Diamond Border X-ray Mailers,1,0.0002,0.1429,178.89
Self-Adhesive Removable Labels,"Bevis Round Conference Table Top, X-Base",1,0.0002,0.1429,119.26
Self-Adhesive Ring Binder Labels,"Safco Chair Connectors, 6/Carton",1,0.0002,0.25,313.06
Self-Adhesive Ring Binder Labels,GBC Recycled Grain Textured Covers,1,0.0002,0.25,250.45
Self-Adhesive Ring Binder Labels,Global Leather Executive Chair,1,0.0002,0.25,178.89
Self-Adhesive Ring Binder Labels,Xerox 1941,1,0.0002,0.25,250.45
Self-Adhesive Ring Binder Labels,Xerox 1995,1,0.0002,0.25,208.71
Sensible Storage WireTech Storage Systems,Holmes 99% HEPA Air Purifier,1,0.0002,0.125,156.53
Sensible Storage WireTech Storage Systems,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,1,0.0002,0.125,104.35
Sensible Storage WireTech Storage Systems,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",1,0.0002,0.125,104.35
Sensible Storage WireTech Storage Systems,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,1,0.0002,0.125,125.22
Sensible Storage WireTech Storage Systems,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",1,0.0002,0.125,78.27
Serrated Blade or Curved Handle Hand Letter Openers,Avery Non-Stick Binders,1,0.0002,0.5,125.22
Serrated Blade or Curved Handle Hand Letter Openers,Eldon Portable Mobile Manager,1,0.0002,0.5,278.28
Serrated Blade or Curved Handle Hand Letter Openers,O'Sullivan Living Dimensions 2-Shelf Bookcases,1,0.0002,0.5,250.45
Serrated Blade or Curved Handle Hand Letter Openers,Premier Automatic Letter Opener,1,0.0002,0.5,500.9
Serrated Blade or Curved Handle Hand Letter Openers,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",1,0.0002,0.5,313.06
"Seth Thomas 12"" Clock w/ Goldtone Case","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",1,0.0002,0.3333,278.28
"Seth Thomas 12"" Clock w/ Goldtone Case",Premier Electric Letter Opener,1,0.0002,0.3333,208.71
"Seth Thomas 12"" Clock w/ Goldtone Case","DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",1,0.0002,0.3333,333.93
"Seth Thomas 12"" Clock w/ Goldtone Case",Xerox 1888,1,0.0002,0.3333,278.28
"Seth Thomas 13 1/2"" Wall Clock",Staples,1,0.0002,0.2,4.51
"Seth Thomas 13 1/2"" Wall Clock",Ibico Standard Transparent Covers,1,0.0002,0.2,100.18
"Seth Thomas 13 1/2"" Wall Clock",Xerox 1999,1,0.0002,0.2,143.11
"Seth Thomas 13 1/2"" Wall Clock",Plantronics Voyager Pro HD - Bluetooth Headset,1,0.0002,0.2,200.36
"Seth Thomas 13 1/2"" Wall Clock",Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1,0.0002,0.2,250.45
"Seth Thomas 14"" Day/Date Wall Clock",BlackBerry Q10,1,0.0002,0.1667,139.14
"Seth Thomas 14"" Day/Date Wall Clock","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1,0.0002,0.1667,119.26
"Seth Thomas 14"" Day/Date Wall Clock",G.E. Halogen Desk Lamp Bulbs,1,0.0002,0.1667,166.97
"Seth Thomas 14"" Day/Date Wall Clock",O'Sullivan Living Dimensions 5-Shelf Bookcases,1,0.0002,0.1667,139.14
"Seth Thomas 14"" Day/Date Wall Clock",Avery Poly Binder Pockets,1,0.0002,0.1667,104.35
"Seth Thomas 14"" Putty-Colored Wall Clock",Avery 48,1,0.0002,0.25,417.42
"Seth Thomas 14"" Putty-Colored Wall Clock","Dual Level, Single-Width Filing Carts",1,0.0002,0.25,139.14
"Seth Thomas 14"" Putty-Colored Wall Clock",White Computer Printout Paper by Universal,1,0.0002,0.25,156.53
"Seth Thomas 14"" Putty-Colored Wall Clock","Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",1,0.0002,0.25,250.45
"Seth Thomas 14"" Putty-Colored Wall Clock",Eureka The Boss Cordless Rechargeable Stick Vac,1,0.0002,0.25,208.71
"Seth Thomas 16"" Steel Case Clock",GBC DocuBind P50 Personal Binding Machine,1,0.0002,0.2,100.18
"Seth Thomas 16"" Steel Case Clock",Newell 312,1,0.0002,0.2,91.07
"Seth Thomas 16"" Steel Case Clock",Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1,0.0002,0.2,143.11
"Seth Thomas 16"" Steel Case Clock","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",1,0.0002,0.2,125.22
"Seth Thomas 8 1/2"" Cubicle Clock",Cisco SPA301,2,0.000399,0.5,278.28
"Seth Thomas 8 1/2"" Cubicle Clock",Fellowes High-Stak Drawer Files,1,0.0002,0.25,156.53
"Seth Thomas 8 1/2"" Cubicle Clock",GBC Standard Plastic Binding Systems' Combs,1,0.0002,0.25,156.53
"Seth Thomas 8 1/2"" Cubicle Clock",Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1,0.0002,0.25,208.71
"Seth Thomas 8 1/2"" Cubicle Clock","Hunt PowerHouse Electric Pencil Sharpener, Blue",1,0.0002,0.25,125.22
Sharp 1540cs Digital Laser Copier,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",1,0.0002,0.1429,238.52
Sharp 1540cs Digital Laser Copier,Globe Weis Peel & Seel First Class Envelopes,1,0.0002,0.1429,102.22
Sharp 1540cs Digital Laser Copier,Motorola Droid Maxx,1,0.0002,0.1429,178.89
Sharp 1540cs Digital Laser Copier,Nu-Dell Float Frame 11 x 14 1/2,1,0.0002,0.1429,102.22
Sharp 1540cs Digital Laser Copier,Hon Multipurpose Stacking Arm Chairs,1,0.0002,0.1429,119.26
Sharp AL-1530CS Digital Copier,AT&T 1070 Corded Phone,1,0.0002,0.25,417.42
Sharp AL-1530CS Digital Copier,Dana Halogen Swing-Arm Architect Lamp,1,0.0002,0.25,208.71
Sharp AL-1530CS Digital Copier,Fellowes Superior 10 Outlet Split Surge Protector,1,0.0002,0.25,139.14
Sharp AL-1530CS Digital Copier,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",1,0.0002,0.25,250.45
Sharp AL-1530CS Digital Copier,Global Ergonomic Managers Chair,1,0.0002,0.25,113.84
Shocksock Galaxy S4 Armband,Acco Expandable Hanging Binders,1,0.0002,0.3333,417.42
Shocksock Galaxy S4 Armband,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1,0.0002,0.3333,238.52
Shocksock Galaxy S4 Armband,Hoover Shoulder Vac Commercial Portable Vacuum,1,0.0002,0.3333,278.28
Shocksock Galaxy S4 Armband,Staples,1,0.0002,0.3333,7.52
Shocksock Galaxy S4 Armband,Bionaire 99.97% HEPA Air Cleaner,1,0.0002,0.3333,417.42
ShoreTel ShorePhone IP 230 VoIP phone,Hypercom P1300 Pinpad,1,0.0002,0.25,178.89
ShoreTel ShorePhone IP 230 VoIP phone,Longer-Life Soft White Bulbs,1,0.0002,0.25,125.22
ShoreTel ShorePhone IP 230 VoIP phone,Plantronics Savi W720 Multi-Device Wireless Headset System,1,0.0002,0.25,178.89
ShoreTel ShorePhone IP 230 VoIP phone,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,1,0.0002,0.25,208.71
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1,0.0002,0.125,313.06
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",WD My Passport Ultra 500GB Portable External Hard Drive,1,0.0002,0.125,156.53
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Fellowes High-Stak Drawer Files,1,0.0002,0.125,78.27
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h","Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",1,0.0002,0.125,78.27
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Advantus Push Pins,1,0.0002,0.125,89.45
"Situations Contoured Folding Chairs, 4/Set",36X48 HARDFLOOR CHAIRMAT,1,0.0002,0.0667,55.66
"Situations Contoured Folding Chairs, 4/Set",Eureka The Boss Cordless Rechargeable Stick Vac,1,0.0002,0.0667,55.66
"Situations Contoured Folding Chairs, 4/Set",GBC Plasticlear Binding Covers,1,0.0002,0.0667,47.7
"Situations Contoured Folding Chairs, 4/Set",Tennsco Commercial Shelving,1,0.0002,0.0667,37.1
"Situations Contoured Folding Chairs, 4/Set",Translucent Push Pins by OIC,1,0.0002,0.0667,111.31
"SlimView Poly Binder, 3/8""","Global Push Button Manager's Chair, Indigo",1,0.0002,0.1429,79.51
"SlimView Poly Binder, 3/8""",Newell 317,1,0.0002,0.1429,102.22
"SlimView Poly Binder, 3/8""","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",1,0.0002,0.1429,79.51
"SlimView Poly Binder, 3/8""",VTech DS6151,1,0.0002,0.1429,89.45
"SlimView Poly Binder, 3/8""",Wilson Jones Leather-Like Binders with DublLock Round Rings,1,0.0002,0.1429,59.63
"SmartStand Mobile Device Holder, Assorted Colors",Boston Home & Office Model 2000 Electric Pencil Sharpeners,1,0.0002,0.3333,278.28
"SmartStand Mobile Device Holder, Assorted Colors",Alphabetical Labels for Top Tab Filing,1,0.0002,0.3333,185.52
"SmartStand Mobile Device Holder, Assorted Colors","Ampad Evidence Wirebond Steno Books, 6"" x 9""",1,0.0002,0.3333,417.42
"SmartStand Mobile Device Holder, Assorted Colors",Avery 513,1,0.0002,0.3333,333.93
"SmartStand Mobile Device Holder, Assorted Colors",Canon PC-428 Personal Copier,1,0.0002,0.3333,278.28
Smead Adjustable Mobile File Trolley with Lockable Top,Deluxe Chalkboard Eraser Cleaner,1,0.0002,0.3333,333.93
Smead Adjustable Mobile File Trolley with Lockable Top,Eldon Econocleat Chair Mats for Low Pile Carpets,1,0.0002,0.3333,834.83
Smead Adjustable Mobile File Trolley with Lockable Top,Hanging Personal Folder File,1,0.0002,0.3333,333.93
Smead Adjustable Mobile File Trolley with Lockable Top,SanDisk Cruzer 64 GB USB Flash Drive,1,0.0002,0.3333,185.52
Smead Adjustable Mobile File Trolley with Lockable Top,Xerox 1898,1,0.0002,0.3333,151.79
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",1,0.0002,0.2,200.36
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Fellowes Super Stor/Drawer Files,1,0.0002,0.2,111.31
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Newell 344,1,0.0002,0.2,166.97
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,"Premier Elliptical Ring Binder, Black",1,0.0002,0.2,111.31
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Xerox 1951,1,0.0002,0.2,166.97
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Avery Hidden Tab Dividers for Binding Systems,1,0.0002,0.2,143.11
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Colored Push Pins,1,0.0002,0.2,200.36
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,DAX Natural Wood-Tone Poster Frame,1,0.0002,0.2,200.36
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Sterling Rubber Bands by Alliance,1,0.0002,0.2,500.9
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Xerox 1887,1,0.0002,0.2,125.22
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate","Geographics Note Cards, Blank, White, 8 1/2"" x 11""",1,0.0002,0.1667,278.28
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",SAFCO Arco Folding Chair,1,0.0002,0.1667,64.22
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Maxell 4.7GB DVD+R 5/Pack,1,0.0002,0.1667,166.97
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Sony 64GB Class 10 Micro SDHC R40 Memory Card,1,0.0002,0.1667,92.76
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",GBC Standard Therm-A-Bind Covers,1,0.0002,0.1667,69.57
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Avaya 4621SW VoIP phone,1,0.0002,1.0,1252.25
Socket Bluetooth Cordless Hand Scanner (CHS),Wilson Electronics DB Pro Signal Booster,1,0.0002,1.0,500.9
Sony 16GB Class 10 Micro SDHC R40 Memory Card,Memorex Micro Travel Drive 32 GB,1,0.0002,0.25,250.45
Sony 16GB Class 10 Micro SDHC R40 Memory Card,Tenex Antistatic Computer Chair Mats,1,0.0002,0.25,208.71
Sony 16GB Class 10 Micro SDHC R40 Memory Card,Tennsco Double-Tier Lockers,1,0.0002,0.25,104.35
Sony 16GB Class 10 Micro SDHC R40 Memory Card,Wilson Jones Legal Size Ring Binders,1,0.0002,0.25,139.14
Sony 16GB Class 10 Micro SDHC R40 Memory Card,Belkin F9G930V10-GRY 9 Outlet Surge,1,0.0002,0.25,250.45
Sony 32GB Class 10 Micro SDHC R40 Memory Card,Avery 509,1,0.0002,0.25,313.06
Sony 32GB Class 10 Micro SDHC R40 Memory Card,Hon Mobius Operator's Chair,1,0.0002,0.25,250.45
Sony 32GB Class 10 Micro SDHC R40 Memory Card,Newell 349,1,0.0002,0.25,417.42
Sony 32GB Class 10 Micro SDHC R40 Memory Card,Spiral Phone Message Books with Labels by Adams,1,0.0002,0.25,313.06
Sony 32GB Class 10 Micro SDHC R40 Memory Card,Avanti 4.4 Cu. Ft. Refrigerator,1,0.0002,0.25,178.89
Sony 64GB Class 10 Micro SDHC R40 Memory Card,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1,0.0002,0.1111,92.76
Sony 64GB Class 10 Micro SDHC R40 Memory Card,"Contico 72""H Heavy-Duty Storage System",1,0.0002,0.1111,111.31
Sony 64GB Class 10 Micro SDHC R40 Memory Card,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1,0.0002,0.1111,111.31
Sony 64GB Class 10 Micro SDHC R40 Memory Card,Super Decoflex Portable Personal File,1,0.0002,0.1111,111.31
Sony 64GB Class 10 Micro SDHC R40 Memory Card,"Bevis Round Conference Table Top, X-Base",1,0.0002,0.1111,92.76
Sony 8GB Class 10 Micro SDHC R40 Memory Card,"Fellowes Twister Kit, Gray/Clear, 3/pkg",1,0.0002,1.0,500.9
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,KI Adjustable-Height Table,1,0.0002,0.1111,30.92
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,"SAFCO Commercial Wire Shelving, 72h",1,0.0002,0.1111,111.31
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Avery 505,1,0.0002,0.1111,79.51
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Cisco 9971 IP Video Phone Charcoal,1,0.0002,0.1111,278.28
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1,0.0002,0.1111,79.51
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",1,0.0002,0.3333,238.52
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,3.6 Cubic Foot Counter Height Office Refrigerator,1,0.0002,0.3333,333.93
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Cardinal Holdit Business Card Pockets,1,0.0002,0.3333,208.71
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,1,0.0002,0.3333,1669.67
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1,0.0002,0.3333,185.52
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Avery White Multi-Purpose Labels,1,0.0002,0.25,313.06
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",1,0.0002,0.25,313.06
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,"Iceberg OfficeWorks 42"" Round Tables",1,0.0002,0.25,178.89
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Macally Suction Cup Mount,1,0.0002,0.25,313.06
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Newell 312,1,0.0002,0.25,113.84
"Sortfiler Multipurpose Personal File Organizer, Black","Premium Writing Pencils, Soft, #2 by Central Association for the Blind",1,0.0002,0.1667,119.26
"Sortfiler Multipurpose Personal File Organizer, Black",Cameo Buff Policy Envelopes,1,0.0002,0.1667,104.35
"Sortfiler Multipurpose Personal File Organizer, Black","Computer Room Manger, 14""",1,0.0002,0.1667,119.26
"Sortfiler Multipurpose Personal File Organizer, Black",Deluxe Rollaway Locking File with Drawer,1,0.0002,0.1667,166.97
"Sortfiler Multipurpose Personal File Organizer, Black","Executive Impressions 12"" Wall Clock",1,0.0002,0.1667,139.14
Southworth 100% Cotton The Best Paper,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1,0.0002,0.3333,139.14
"Southworth 100% Résumé Paper, 24lb.","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1,0.0002,0.1429,119.26
"Southworth 100% Résumé Paper, 24lb.",Newell 310,1,0.0002,0.1429,102.22
"Southworth 100% Résumé Paper, 24lb.",Avery White Multi-Purpose Labels,1,0.0002,0.1429,178.89
"Southworth 100% Résumé Paper, 24lb.","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",1,0.0002,0.1429,238.52
"Southworth 100% Résumé Paper, 24lb.",Jabra SPEAK 410,1,0.0002,0.1429,79.51
Southworth 25% Cotton Antique Laid Paper & Envelopes,"Tenex Personal Project File with Scoop Front Design, Black",1,0.0002,0.2,100.18
Southworth 25% Cotton Antique Laid Paper & Envelopes,Xerox 1883,1,0.0002,0.2,143.11
Southworth 25% Cotton Antique Laid Paper & Envelopes,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",1,0.0002,0.2,166.97
Southworth 25% Cotton Antique Laid Paper & Envelopes,"Personal Filing Tote with Lid, Black/Gray",1,0.0002,0.2,125.22
Southworth 25% Cotton Antique Laid Paper & Envelopes,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",1,0.0002,0.2,143.11
Southworth 25% Cotton Granite Paper & Envelopes,Avery 52,1,0.0002,0.3333,278.28
Southworth 25% Cotton Granite Paper & Envelopes,Avery 520,1,0.0002,0.3333,333.93
Southworth 25% Cotton Granite Paper & Envelopes,Bretford CR4500 Series Slim Rectangular Table,1,0.0002,0.3333,208.71
Southworth 25% Cotton Granite Paper & Envelopes,KeyTronic KT400U2 - Keyboard - Black,1,0.0002,0.3333,556.56
Southworth 25% Cotton Granite Paper & Envelopes,"Master Caster Door Stop, Brown",1,0.0002,0.3333,185.52
Southworth 25% Cotton Linen-Finish Paper & Envelopes,PureGear Roll-On Screen Protector,1,0.0002,0.25,250.45
Southworth 25% Cotton Linen-Finish Paper & Envelopes,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1,0.0002,0.25,250.45
Southworth 25% Cotton Linen-Finish Paper & Envelopes,Staples,1,0.0002,0.25,5.64
Southworth 25% Cotton Linen-Finish Paper & Envelopes,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1,0.0002,0.25,139.14
Southworth 25% Cotton Linen-Finish Paper & Envelopes,Xerox 1919,1,0.0002,0.25,139.14
Southworth 25% Cotton Premium Laser Paper and Envelopes,Acme Design Stainless Steel Bent Scissors,1,0.0002,0.2,333.93
