product_id,product_name,category,unit_price
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,2.856
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,3.768
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,11.184
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,3.14
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,2.178
OFF-PA-10003441,Xerox 226,Office Supplies,5.184
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,2.78
OFF-SME-10004740,"Smead Shipping Labels, Adjustable",Office Supplies,9.51
OFF-JIF-10000843,"Jiffy Manila Envelope, Set of 50",Office Supplies,7.803
OFF-ENE-10003066,"Enermax Memo Slips, Multicolor",Office Supplies,17.07
OFF-HAR-10004099,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,3.105
OFF-PA-10004531,"SanDisk Note Cards, 8.5 x 11",Office Supplies,19.82
OFF-BI-10004428,"Cardinal Binder, Clear",Office Supplies,8.86
OFF-BI-10000631,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,7.464
FUR-FU-10003283,"Rubbermaid Stacking Tray, Durable",Furniture,10.056
FUR-FU-10004903,"Eldon Light Bulb, Black",Furniture,10.08
OFF-BI-10003718,"Avery Index Tab, Clear",Office Supplies,1.544
FUR-FU-10001008,"Rubbermaid Light Bulb, Durable",Furniture,10.58
OFF-BI-10002296,"Acco Binder Covers, Economy",Office Supplies,8.88
OFF-FA-10003529,"Stockwell Thumb Tacks, Metal",Office Supplies,7.28
OFF-BI-10001900,"Wilson Jones Binder Covers, Clear",Office Supplies,10.65
OFF-SU-10001657,"Acme Box Cutter, High Speed",Office Supplies,18.9
OFF-FA-10004665,"Stockwell Paper Clips, Metal",Office Supplies,6.465
OFF-LA-10001284,"Smead Round Labels, 5000 Label Set",Office Supplies,7.29
OFF-LA-10002741,"Avery Color Coded Labels, Adjustable",Office Supplies,11.19
OFF-LA-10002633,"Novimex Shipping Labels, Laser Printer Compatible",Office Supplies,5.8194
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,2.384
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,15.216
OFF-PA-10001804,Xerox 195,Office Supplies,5.344
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,110.98
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,10.362
OFF-EN-10003134,Staples,Office Supplies,11.68
FUR-FU-10000175,DAX Wood Document Frame.,Furniture,5.492
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,6.84
OFF-HON-10003230,"Hon Removable Labels, Adjustable",Office Supplies,3.264
OFF-SAN-10003368,"Sanford Pens, Blue",Office Supplies,4.44
OFF-LA-10001019,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,2.896
OFF-LA-10001677,"Avery Color Coded Labels, Adjustable",Office Supplies,5.968
OFF-LA-10004312,"Hon File Folder Labels, Laser Printer Compatible",Office Supplies,4.608
OFF-EN-10002624,"Jiffy Clasp Envelope, Set of 50",Office Supplies,5.68
OFF-LA-10000897,"Avery Round Labels, Laser Printer Compatible",Office Supplies,4.76
OFF-AR-10000751,"Boston Highlighters, Fluorescent",Office Supplies,20.13
OFF-ST-10004097,"Tenex Box, Wire Frame",Office Supplies,14.013
OFF-BI-10001804,"Avery Binder, Recycled",Office Supplies,6.63
OFF-LA-10002272,"Smead File Folder Labels, Alphabetical",Office Supplies,4.611
OFF-LA-10004488,"Novimex Color Coded Labels, Adjustable",Office Supplies,5.16
OFF-EN-10000387,"Kraft Clasp Envelope, Recycled",Office Supplies,7.8
OFF-LA-10003155,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,3.762
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,1.686
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,5.607
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,2.28
OFF-PA-10000223,Xerox 2000,Office Supplies,5.184
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,6.3
OFF-BIC-10003800,"BIC Pencil Sharpener, Blue",Office Supplies,11.604
OFF-NOV-10003578,"Novimex Color Coded Labels, Laser Printer Compatible",Office Supplies,12.42
OFF-BOS-10000577,"Boston Highlighters, Blue",Office Supplies,7.548
OFF-SME-10004256,"Smead Removable Labels, Adjustable",Office Supplies,10.89
OFF-SU-10004192,"Fiskars Ruler, Easy Grip",Office Supplies,10.7
OFF-LA-10003337,"Harbour Creations Removable Labels, Adjustable",Office Supplies,7.16
OFF-FA-10004781,"Stockwell Thumb Tacks, Metal",Office Supplies,8.84
OFF-FA-10000455,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,6.912
OFF-SU-10003632,"Stiletto Ruler, High Speed",Office Supplies,9.92
OFF-FA-10002248,"Stockwell Staples, Assorted Sizes",Office Supplies,8.25
OFF-LA-10000356,"Novimex Round Labels, 5000 Label Set",Office Supplies,3.33
OFF-BI-10004098,"Acco 3-Hole Punch, Durable",Office Supplies,31.62
OFF-BI-10002594,"Cardinal Binder Covers, Recycled",Office Supplies,12.36
OFF-LA-10003132,"Hon File Folder Labels, Adjustable",Office Supplies,3.597
OFF-FA-10002101,"OIC Thumb Tacks, 12 Pack",Office Supplies,8.1
OFF-PA-10004101,Xerox 1894,Office Supplies,5.184
OFF-LA-10004008,Avery 507,Office Supplies,2.88
OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,4.464
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,31.912
OFF-PA-10000605,Xerox 1950,Office Supplies,5.78
OFF-SME-10004247,"Smead Shelving, Single Width",Office Supplies,14.688
OFF-STO-10004496,"Stockwell Push Pins, Bulk Pack",Office Supplies,13.98
OFF-OIC-10004253,"OIC Rubber Bands, Bulk Pack",Office Supplies,5.121
OFF-AME-10000870,"Ames Peel and Seal, Recycled",Office Supplies,5.247
OFF-SAN-10004824,"Sanford Pencil Sharpener, Water Color",Office Supplies,7.83
OFF-LA-10001800,"Hon Shipping Labels, Laser Printer Compatible",Office Supplies,7.58
OFF-BI-10004148,"Avery Binder, Durable",Office Supplies,9.6
OFF-BI-10000769,"Ibico Binder Covers, Clear",Office Supplies,8.74
OFF-PA-10004501,"SanDisk Memo Slips, Multicolor",Office Supplies,12.26
OFF-ST-10003335,"Smead Box, Blue",Office Supplies,9.693
OFF-LA-10004753,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,6.27
OFF-FA-10002715,"Stockwell Clamps, 12 Pack",Office Supplies,9.33
FUR-FU-10001351,"Rubbermaid Photo Frame, Black",Furniture,51.75
OFF-FA-10001702,"Advantus Push Pins, 12 Pack",Office Supplies,12.474
OFF-LA-10004919,"Smead Color Coded Labels, Alphabetical",Office Supplies,12.87
OFF-LA-10002744,"Novimex File Folder Labels, Adjustable",Office Supplies,3.075
OFF-FA-10003015,"Accos Staples, Metal",Office Supplies,6.642
OFF-PA-10004735,Xerox 1905,Office Supplies,5.184
OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,2.384
OFF-PA-10004355,Xerox 231,Office Supplies,6.48
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,7.76
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,2.66
OFF-LA-10002043,Avery 489,Office Supplies,10.35
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,4.224
OFF-ELD-10002207,"Eldon Folders, Single Width",Office Supplies,5.103
OFF-STA-10003027,"Stanley Highlighters, Easy-Erase",Office Supplies,14.97
OFF-AVE-10004570,"Avery Binder Covers, Economy",Office Supplies,3.321
OFF-BOS-10001711,"Boston Sketch Pad, Easy-Erase",Office Supplies,14.661
OFF-SME-10004519,"Smead Removable Labels, Adjustable",Office Supplies,8.4
OFF-AR-10002096,"Binney & Smith Markers, Fluorescent",Office Supplies,16.9
OFF-PA-10002193,"Xerox Memo Slips, 8.5 x 11",Office Supplies,4.712
OFF-PA-10002818,"Enermax Parchment Paper, Premium",Office Supplies,6.156
OFF-SU-10004091,"Elite Ruler, Serrated",Office Supplies,7.0
OFF-AR-10002811,"Stanley Pens, Water Color",Office Supplies,3.528
OFF-BI-10002715,"Avery Index Tab, Clear",Office Supplies,4.22
OFF-BI-10004275,"Wilson Jones Index Tab, Recycled",Office Supplies,4.54
OFF-FA-10003659,"Accos Paper Clips, Assorted Sizes",Office Supplies,6.128
OFF-BI-10000312,"Cardinal Binder Covers, Economy",Office Supplies,12.0
OFF-BI-10000894,"Avery Binder Covers, Clear",Office Supplies,10.53
OFF-BI-10002738,"Acco Index Tab, Clear",Office Supplies,8.04
OFF-BI-10002083,"Acco Hole Reinforcements, Economy",Office Supplies,6.66
OFF-FA-10001621,"OIC Rubber Bands, Bulk Pack",Office Supplies,10.242
OFF-SU-10003780,"Elite Ruler, High Speed",Office Supplies,8.28
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,9.78
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,2.23
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,15.872
OFF-PA-10004239,Xerox 1953,Office Supplies,3.424
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,4.476
OFF-AR-10000203,Newell 336,Office Supplies,3.424
OFF-BOS-10002705,"Boston Highlighters, Fluorescent",Office Supplies,6.039
OFF-XER-10003203,"Xerox Computer Printout Paper, Recycled",Office Supplies,7.875
OFF-ACC-10000375,"Accos Staples, 12 Pack",Office Supplies,10.38
OFF-ROG-10001818,"Rogers Folders, Single Width",Office Supplies,12.288
OFF-BIN-10003327,"Binney & Smith Markers, Blue",Office Supplies,7.227
FUR-ADV-10003147,"Advantus Stacking Tray, Erganomic",Furniture,23.4
OFF-BOS-10003478,"Boston Markers, Fluorescent",Office Supplies,8.289
OFF-LA-10000448,"Hon File Folder Labels, Alphabetical",Office Supplies,5.64
OFF-LA-10002063,"Hon Round Labels, 5000 Label Set",Office Supplies,4.7
OFF-AR-10001738,"Binney & Smith Canvas, Easy-Erase",Office Supplies,34.42
FUR-FU-10004790,"Advantus Photo Frame, Erganomic",Furniture,20.64
FUR-FU-10004923,"Advantus Stacking Tray, Durable",Furniture,8.79
OFF-AR-10002535,"Stanley Markers, Water Color",Office Supplies,16.92
OFF-ST-10001195,"Smead Box, Wire Frame",Office Supplies,8.856
OFF-FA-10001925,"Advantus Staples, 12 Pack",Office Supplies,5.6595
OFF-LA-10000322,"Smead Round Labels, Laser Printer Compatible",Office Supplies,6.9
OFF-FA-10001563,"Stockwell Staples, Bulk Pack",Office Supplies,5.5173
OFF-EN-10000219,"Jiffy Clasp Envelope, Recycled",Office Supplies,6.588
OFF-LA-10004714,"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,4.95
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,6.696
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,6.28
OFF-EN-10003845,Colored Envelopes,Office Supplies,2.952
OFF-BIN-10001257,"Binney & Smith Sketch Pad, Easy-Erase",Office Supplies,46.59
OFF-AME-10000360,"Ames Interoffice Envelope, Security-Tint",Office Supplies,14.256
OFF-STO-10004910,"Stockwell Clamps, 12 Pack",Office Supplies,7.464
FUR-NOV-10000222,"Novimex Steel Folding Chair, Adjustable",Furniture,84.72
OFF-AME-10003167,"Ames Clasp Envelope, Recycled",Office Supplies,2.4
FUR-DEF-10002865,"Deflect-O Light Bulb, Erganomic",Furniture,17.61
OFF-TEN-10001480,"Tenex Trays, Single Width",Office Supplies,21.696
OFF-OIC-10004810,"OIC Paper Clips, Metal",Office Supplies,14.55
OFF-EAT-10002463,"Eaton Computer Printout Paper, Premium",Office Supplies,7.965
OFF-OIC-10004536,"OIC Thumb Tacks, Assorted Sizes",Office Supplies,4.608
OFF-LA-10003809,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,6.98
OFF-AR-10002677,"BIC Pencil Sharpener, Easy-Erase",Office Supplies,19.52
OFF-ST-10003729,"Tenex Box, Industrial",Office Supplies,6.792
OFF-ST-10002466,"Smead Box, Blue",Office Supplies,7.18
OFF-LA-10001202,"Avery Legal Exhibit Labels, 5000 Label Set",Office Supplies,3.128
OFF-LA-10002295,"Novimex Shipping Labels, Alphabetical",Office Supplies,7.2
OFF-EN-10002850,"Ames Manila Envelope, Recycled",Office Supplies,23.49
OFF-BI-10003018,"Avery Binder, Clear",Office Supplies,11.124
OFF-PA-10003938,"Eaton Cards & Envelopes, Premium",Office Supplies,23.9454
OFF-ST-10003274,"Eldon Box, Wire Frame",Office Supplies,9.33
FUR-FU-10000921,"Advantus Door Stop, Erganomic",Furniture,43.65
OFF-LA-10002806,"Novimex Shipping Labels, 5000 Label Set",Office Supplies,11.37
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,95.43
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,0.796
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,5.08
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,6.316
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,7.92
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,13.48
OFF-PA-10003270,Xerox 1954,Office Supplies,4.224
OFF-FEL-10001343,"Fellowes Box, Wire Frame",Office Supplies,18.75
OFF-ELD-10001293,"Eldon Box, Wire Frame",Office Supplies,2.799
OFF-HAR-10000242,"Harbour Creations Round Labels, Laser Printer Compatible",Office Supplies,6.75
OFF-ACC-10004748,"Accos Push Pins, 12 Pack",Office Supplies,5.58
OFF-SME-10001754,"Smead File Folder Labels, 5000 Label Set",Office Supplies,9.27
OFF-HON-10004621,"Hon Color Coded Labels, Adjustable",Office Supplies,3.213
OFF-STO-10000753,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,5.028
OFF-ELI-10001812,"Elite Shears, Easy Grip",Office Supplies,19.452
OFF-ST-10002546,"Eldon Folders, Single Width",Office Supplies,4.536
OFF-LA-10004164,"Smead Color Coded Labels, Laser Printer Compatible",Office Supplies,6.96
OFF-BI-10001362,"Avery Binder, Clear",Office Supplies,4.944
OFF-FA-10000300,"Stockwell Push Pins, Assorted Sizes",Office Supplies,4.572
OFF-BI-10001284,"Ibico Hole Reinforcements, Clear",Office Supplies,1.72
OFF-LA-10002258,"Smead File Folder Labels, Adjustable",Office Supplies,4.52
OFF-LA-10000714,"Novimex Round Labels, 5000 Label Set",Office Supplies,4.44
OFF-FA-10000087,"Accos Clamps, Assorted Sizes",Office Supplies,6.732
OFF-BI-10004195,"Ibico Binder Covers, Durable",Office Supplies,10.1
OFF-LA-10003969,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,10.47
OFF-BI-10003440,"Avery Binder Covers, Economy",Office Supplies,11.07
FUR-CH-10004969,"Office Star Bag Chairs, Red",Furniture,27.72
OFF-LA-10000648,"Harbour Creations Round Labels, Alphabetical",Office Supplies,3.285
OFF-LA-10000216,"Novimex Round Labels, Alphabetical",Office Supplies,5.481
OFF-FA-10000353,"Accos Staples, Metal",Office Supplies,6.642
OFF-BI-10003917,"Avery Hole Reinforcements, Economy",Office Supplies,4.41
OFF-EN-10001958,"GlobeWeis Clasp Envelope, Security-Tint",Office Supplies,7.38
FUR-FU-10001475,"Contract Clock, 14"", Brown",Furniture,8.792
OFF-LA-10003223,Avery 508,Office Supplies,4.91
OFF-FA-10001229,Staples,Office Supplies,3.144
OFF-ACC-10003925,"Accos Staples, Bulk Pack",Office Supplies,10.95
OFF-BIC-10001510,"BIC Pencil Sharpener, Easy-Erase",Office Supplies,11.712
OFF-ACM-10000570,"Acme Letter Opener, High Speed",Office Supplies,9.063
OFF-AME-10002376,"Ames Manila Envelope, Recycled",Office Supplies,9.396
OFF-STO-10000347,"Stockwell Clamps, Assorted Sizes",Office Supplies,6.516
TEC-CO-10001037,"Hewlett Personal Copier, High-Speed",Technology,94.79004
OFF-BI-10000542,"Ibico Binder Covers, Recycled",Office Supplies,5.604
OFF-LA-10000203,"Hon Round Labels, Laser Printer Compatible",Office Supplies,4.44
TEC-AC-10003955,"Memorex Router, Erganomic",Technology,162.68
OFF-AR-10003551,"Sanford Pens, Water Color",Office Supplies,5.712
OFF-ST-10002233,"Smead Trays, Single Width",Office Supplies,19.404
OFF-PA-10002295,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,19.644
OFF-FA-10003139,"Advantus Push Pins, Assorted Sizes",Office Supplies,11.88
OFF-LA-10000688,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,6.0738
OFF-BI-10003588,"Ibico Binder, Economy",Office Supplies,15.48
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4 x 11",Office Supplies,4.832
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,9.11
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,7.64
OFF-PA-10004451,Xerox 222,Office Supplies,5.184
OFF-BI-10003669,3M Organizer Strips,Office Supplies,1.62
OFF-PA-10002262,Xerox 192,Office Supplies,6.48
OFF-PA-10001934,Xerox 1993,Office Supplies,5.184
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,4.304
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,2.418
OFF-NOV-10002952,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,2.508
OFF-CAR-10003259,"Cardinal Binder, Recycled",Office Supplies,5.676
OFF-AVE-10001079,"Avery File Folder Labels, Laser Printer Compatible",Office Supplies,9.12
OFF-STI-10001162,"Stiletto Letter Opener, Steel",Office Supplies,7.524
OFF-LA-10003140,"Harbour Creations Round Labels, Alphabetical",Office Supplies,4.38
OFF-AR-10004218,"BIC Pens, Fluorescent",Office Supplies,10.36
OFF-FA-10000038,"Advantus Clamps, Metal",Office Supplies,12.94
OFF-BI-10000280,"Ibico Hole Reinforcements, Economy",Office Supplies,4.66
TEC-PH-10003764,"Cisco Office Telephone, Cordless",Technology,55.54
OFF-BI-10002986,"Avery Binder Covers, Recycled",Office Supplies,11.43
OFF-EN-10003601,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,9.9
OFF-LA-10001092,"Harbour Creations Removable Labels, Adjustable",Office Supplies,8.25
OFF-BI-10002919,"Acco Binder Covers, Durable",Office Supplies,14.82
OFF-LA-10001444,"Avery Round Labels, Alphabetical",Office Supplies,6.264
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,3.104
FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,2.032
OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,4.784
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,3.0
OFF-PA-10000528,Xerox 1981,Office Supplies,5.28
OFF-HON-10003010,"Hon Round Labels, 5000 Label Set",Office Supplies,7.05
OFF-SAN-10002441,"Sanford Highlighters, Blue",Office Supplies,15.75
OFF-KLE-10001794,"Kleencut Box Cutter, High Speed",Office Supplies,13.86
OFF-TEN-10003127,"Tenex Box, Industrial",Office Supplies,6.792
OFF-ADV-10003125,"Advantus Paper Clips, Assorted Sizes",Office Supplies,4.56
OFF-ELD-10003918,"Eldon Folders, Wire Frame",Office Supplies,4.815
OFF-STO-10004841,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,3.285
OFF-ACC-10001993,"Acco Binder Covers, Clear",Office Supplies,5.112
OFF-FA-10002895,"Advantus Rubber Bands, Bulk Pack",Office Supplies,11.06
OFF-LA-10002183,"Novimex Legal Exhibit Labels, Alphabetical",Office Supplies,4.116
FUR-FU-10004015,"Tenex Clock, Durable",Furniture,18.912
TEC-AC-10000151,"SanDisk Flash Drive, Erganomic",Technology,14.94
OFF-FA-10004649,"Advantus Clamps, 12 Pack",Office Supplies,7.488
FUR-FU-10003658,"Tenex Light Bulb, Duo Pack",Furniture,18.99
TEC-MA-10001267,"Epson Calculator, Red",Technology,21.78
OFF-FA-10004027,"OIC Staples, Bulk Pack",Office Supplies,6.804
FUR-FU-10003214,"Eldon Stacking Tray, Durable",Furniture,25.677
FUR-FU-10000628,"Rubbermaid Light Bulb, Black",Furniture,14.13
OFF-LA-10002596,"Harbour Creations Round Labels, Laser Printer Compatible",Office Supplies,6.75
OFF-LA-10004756,"Avery Removable Labels, Laser Printer Compatible",Office Supplies,5.6922
OFF-EN-10002003,"Ames Clasp Envelope, Set of 50",Office Supplies,7.2
OFF-FA-10003954,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,8.388
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,5.232
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,2.21
OFF-LA-10002195,Avery 481,Office Supplies,2.464
OFF-PA-10004156,Xerox 188,Office Supplies,11.34
OFF-NOV-10001753,"Novimex Round Labels, Alphabetical",Office Supplies,6.09
OFF-ACC-10003806,"Accos Clamps, Metal",Office Supplies,7.8
TEC-BEL-10004950,"Belkin Numeric Keypad, Erganomic",Technology,23.7
OFF-AVE-10004536,"Avery Shipping Labels, 5000 Label Set",Office Supplies,3.672
OFF-WIL-10002153,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,8.235
OFF-KLE-10000527,"Kleencut Scissors, High Speed",Office Supplies,6.687
OFF-CAR-10000687,"Cardinal Binder Covers, Economy",Office Supplies,4.8
OFF-AVE-10004308,"Avery Binder, Durable",Office Supplies,5.76
OFF-HAR-10002479,"Harbour Creations Color Coded Labels, 5000 Label Set",Office Supplies,13.29
OFF-LA-10000116,"Harbour Creations File Folder Labels, Adjustable",Office Supplies,2.652
OFF-LA-10003372,"Smead Round Labels, Alphabetical",Office Supplies,3.584
OFF-AR-10000740,"Binney & Smith Pens, Easy-Erase",Office Supplies,8.14
OFF-LA-10002972,"Avery File Folder Labels, Alphabetical",Office Supplies,3.576
OFF-LA-10002651,"Novimex Round Labels, Adjustable",Office Supplies,4.17
OFF-LA-10002703,"Novimex Removable Labels, Adjustable",Office Supplies,10.26
OFF-FA-10002481,"OIC Rubber Bands, 12 Pack",Office Supplies,9.075
OFF-BI-10002558,"Cardinal Binder Covers, Economy",Office Supplies,10.2
OFF-EN-10001528,"Kraft Business Envelopes, Recycled",Office Supplies,8.382
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,4.82
OFF-PA-10001569,Xerox 232,Office Supplies,5.184
OFF-AR-10000614,Barrel Sharpener,Office Supplies,3.57
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,8.384
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,5.592
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,4.98
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,15.992
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,7.612
OFF-IBI-10000440,"Ibico Binder Covers, Clear",Office Supplies,3.933
OFF-STO-10004302,"Stockwell Paper Clips, Bulk Pack",Office Supplies,4.203
OFF-OIC-10001155,"OIC Paper Clips, Bulk Pack",Office Supplies,14.43
OFF-STA-10001895,"Stanley Pens, Easy-Erase",Office Supplies,10.32
OFF-BI-10000325,"Wilson Jones Binder Covers, Recycled",Office Supplies,7.7
OFF-LA-10000633,"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,3.3
OFF-AR-10004818,"Boston Markers, Easy-Erase",Office Supplies,17.76
OFF-AR-10004173,"Stanley Pens, Easy-Erase",Office Supplies,6.88
OFF-BI-10001248,"Avery Binder, Economy",Office Supplies,8.6
TEC-CO-10000372,"Brother Ink, High-Speed",Technology,58.006
OFF-LA-10004543,"Novimex Shipping Labels, Adjustable",Office Supplies,2.368
OFF-BI-10001055,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,3.015
OFF-BI-10000341,"Ibico Binding Machine, Recycled",Office Supplies,51.78
OFF-LA-10004132,"Smead Color Coded Labels, Alphabetical",Office Supplies,12.87
OFF-LA-10002765,"Harbour Creations Legal Exhibit Labels, Adjustable",Office Supplies,7.965
OFF-AP-10001529,"Hamilton Beach Toaster, White",Office Supplies,47.3025
OFF-FA-10004606,"Stockwell Staples, 12 Pack",Office Supplies,8.4909
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,4.503
OFF-AR-10001166,Staples,Office Supplies,7.58
OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,3.104
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,2.792
OFF-LA-10002475,Avery 519,Office Supplies,5.848
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,20.24
OFF-ACC-10002849,"Acco 3-Hole Punch, Clear",Office Supplies,8.874
OFF-GLO-10000201,"GlobeWeis Clasp Envelope, Recycled",Office Supplies,3.48
OFF-AVE-10003558,"Avery Round Labels, Alphabetical",Office Supplies,6.96
OFF-WIL-10001979,"Wilson Jones Binder Covers, Clear",Office Supplies,10.65
FUR-TEN-10003648,"Tenex Stacking Tray, Erganomic",Furniture,9.54
OFF-STO-10000923,"Stockwell Staples, Bulk Pack",Office Supplies,10.8
OFF-KLE-10001317,"Kleencut Ruler, Easy Grip",Office Supplies,4.554
OFF-ACC-10002425,"Accos Thumb Tacks, Assorted Sizes",Office Supplies,11.13
OFF-STA-10000298,"Stanley Canvas, Blue",Office Supplies,19.788
OFF-STO-10003342,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,5.436
OFF-FA-10000467,"Stockwell Push Pins, 12 Pack",Office Supplies,5.52
OFF-FA-10004813,"Advantus Clamps, Metal",Office Supplies,5.176
OFF-BI-10000126,"Ibico Hole Reinforcements, Durable",Office Supplies,3.396
OFF-PA-10000032,"SanDisk Note Cards, Premium",Office Supplies,12.492
OFF-LA-10004239,"Smead Color Coded Labels, Adjustable",Office Supplies,7.3
OFF-SU-10002627,"Kleencut Scissors, Serrated",Office Supplies,12.66
OFF-FA-10002268,"OIC Clamps, 12 Pack",Office Supplies,7.68
OFF-BI-10000124,"Acco Binder Covers, Clear",Office Supplies,8.52
OFF-LA-10002943,"Novimex Removable Labels, Laser Printer Compatible",Office Supplies,9.69
OFF-LA-10003381,"Novimex Removable Labels, Laser Printer Compatible",Office Supplies,5.3295
OFF-LA-10004430,"Avery Shipping Labels, Laser Printer Compatible",Office Supplies,6.5175
TEC-AC-10002568,"Enermax Numeric Keypad, Erganomic",Technology,31.1799
OFF-BI-10000777,"Ibico Binder Covers, Clear",Office Supplies,11.799
OFF-BI-10002684,"Avery Hole Reinforcements, Clear",Office Supplies,3.87
OFF-LA-10000959,"Harbour Creations Round Labels, Alphabetical",Office Supplies,3.942
OFF-BI-10000724,"Avery Hole Reinforcements, Recycled",Office Supplies,4.77
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,3.03
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,3.392
